Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-03-02,False,21786.48348125781
1,1,2012-03-09,False,21813.801946490657
1,1,2012-03-16,False,22088.859207003963
1,1,2012-03-23,False,22736.72558960284
1,1,2012-03-30,False,39752.16654381121
1,1,2012-04-06,False,34863.076756327995
1,1,2012-04-13,False,23303.693063586605
1,1,2012-04-20,False,35703.2516277727
1,1,2012-04-27,False,30672.77255710925
1,2,2012-03-02,False,52784.91858932829
1,2,2012-03-09,False,47711.89783356047
1,2,2012-03-16,False,47749.41441318846
1,2,2012-03-23,False,45971.70909139967
1,2,2012-03-30,False,48495.51232073164
1,2,2012-04-06,False,48210.950327132705
1,2,2012-04-13,False,48192.7836081729
1,2,2012-04-20,False,47918.7995950923
1,2,2012-04-27,False,46998.23620436049
1,3,2012-03-02,False,10744.96297314058
1,3,2012-03-09,False,10298.444054743675
1,3,2012-03-16,False,9299.716514837397
1,3,2012-03-23,False,9724.121395444898
1,3,2012-03-30,False,9894.835471945284
1,3,2012-04-06,False,10021.12214492674
1,3,2012-04-13,False,10098.414786747126
1,3,2012-04-20,False,10606.550258078081
1,3,2012-04-27,False,9632.947729969797
1,4,2012-03-02,False,38638.29057899732
1,4,2012-03-09,False,35076.37328354139
1,4,2012-03-16,False,35465.396597540566
1,4,2012-03-23,False,33785.522528803536
1,4,2012-03-30,False,36872.14338413496
1,4,2012-04-06,False,36499.70211807508
1,4,2012-04-13,False,34768.01983371992
1,4,2012-04-20,False,35706.131269610116
1,4,2012-04-27,False,35068.718578016946
1,5,2012-03-02,False,31320.538906134418
1,5,2012-03-09,False,28746.192149199298
1,5,2012-03-16,False,26623.233005560687
1,5,2012-03-23,False,32506.304910696796
1,5,2012-03-30,False,29971.537604845813
1,5,2012-04-06,False,25319.758486784747
1,5,2012-04-13,False,21914.615044630817
1,5,2012-04-20,False,26616.465422667316
1,5,2012-04-27,False,22502.173708952716
1,6,2012-03-02,False,3874.9687150401687
1,6,2012-03-09,False,3339.060671417198
1,6,2012-03-16,False,3404.229299632988
1,6,2012-03-23,False,3930.441251246414
1,6,2012-03-30,False,3162.6654783172226
1,6,2012-04-06,False,3309.237628070793
1,6,2012-04-13,False,3679.2864308042144
1,6,2012-04-20,False,3654.2438454312896
1,6,2012-04-27,False,3161.76170369812
1,7,2012-03-02,False,16964.848739222733
1,7,2012-03-09,False,16594.298050002304
1,7,2012-03-16,False,21810.84994132921
1,7,2012-03-23,False,14793.474140242784
1,7,2012-03-30,False,17675.241746978012
1,7,2012-04-06,False,17053.354841307846
1,7,2012-04-13,False,15274.747759894579
1,7,2012-04-20,False,15424.379864291399
1,7,2012-04-27,False,16701.851697520462
1,8,2012-03-02,False,38850.00150932575
1,8,2012-03-09,False,34941.39000250603
1,8,2012-03-16,False,34696.902660208
1,8,2012-03-23,False,33169.31996794249
1,8,2012-03-30,False,35867.342628257524
1,8,2012-04-06,False,34241.26030530239
1,8,2012-04-13,False,33549.57343919779
1,8,2012-04-20,False,34158.84412695671
1,8,2012-04-27,False,33942.43782468344
1,9,2012-03-02,False,25831.167638901567
1,9,2012-03-09,False,26246.07558644185
1,9,2012-03-16,False,37385.55973065266
1,9,2012-03-23,False,28957.49968827138
1,9,2012-03-30,False,29824.898363236283
1,9,2012-04-06,False,28951.99012387166
1,9,2012-04-13,False,29877.595901612138
1,9,2012-04-20,False,28591.12023842702
1,9,2012-04-27,False,28798.04411137471
1,10,2012-03-02,False,36261.73041345626
1,10,2012-03-09,False,34871.88013436347
1,10,2012-03-16,False,37204.8185548976
1,10,2012-03-23,False,33995.97112776786
1,10,2012-03-30,False,35000.756141920385
1,10,2012-04-06,False,34629.427339096364
1,10,2012-04-13,False,34717.99655367881
1,10,2012-04-20,False,33198.485586901006
1,10,2012-04-27,False,32397.77929808646
1,11,2012-03-02,False,21793.689897161195
1,11,2012-03-09,False,20763.433478694627
1,11,2012-03-16,False,22311.111985545824
1,11,2012-03-23,False,23013.028473954866
1,11,2012-03-30,False,23090.509700160692
1,11,2012-04-06,False,24393.44273028917
1,11,2012-04-13,False,24332.130395990083
1,11,2012-04-20,False,22690.926290612886
1,11,2012-04-27,False,23670.54978976793
1,12,2012-03-02,False,12761.643847162273
1,12,2012-03-09,False,13231.989276821163
1,12,2012-03-16,False,15513.05263632014
1,12,2012-03-23,False,12927.110971147564
1,12,2012-03-30,False,13079.68665378764
1,12,2012-04-06,False,12615.014601642635
1,12,2012-04-13,False,13234.151888782528
1,12,2012-04-20,False,13658.68489187434
1,12,2012-04-27,False,11453.01726024821
1,13,2012-03-02,False,43660.69405381534
1,13,2012-03-09,False,38105.35972421024
1,13,2012-03-16,False,38579.48277966831
1,13,2012-03-23,False,36855.145044015386
1,13,2012-03-30,False,38615.22459094379
1,13,2012-04-06,False,37796.70462195728
1,13,2012-04-13,False,37196.69558017109
1,13,2012-04-20,False,37647.70847289417
1,13,2012-04-27,False,36799.556156800725
1,14,2012-03-02,False,17188.081488277257
1,14,2012-03-09,False,15410.474107410253
1,14,2012-03-16,False,14895.85969736749
1,14,2012-03-23,False,12978.858900095762
1,14,2012-03-30,False,14436.13838186437
1,14,2012-04-06,False,14336.575305606664
1,14,2012-04-13,False,12788.67570760423
1,14,2012-04-20,False,13016.29101743871
1,14,2012-04-27,False,13105.081558491529
1,16,2012-03-02,False,25664.911833029353
1,16,2012-03-09,False,28733.420923452937
1,16,2012-03-16,False,44614.745253782836
1,16,2012-03-23,False,38090.873611670104
1,16,2012-03-30,False,46302.73887560901
1,16,2012-04-06,False,50208.578738432494
1,16,2012-04-13,False,50098.266720038024
1,16,2012-04-20,False,50386.86920283374
1,16,2012-04-27,False,47792.4066440874
1,17,2012-03-02,False,11704.868976409354
1,17,2012-03-09,False,10364.13509875051
1,17,2012-03-16,False,9668.578002746024
1,17,2012-03-23,False,8808.984940345206
1,17,2012-03-30,False,8472.99073856584
1,17,2012-04-06,False,7830.0463387321615
1,17,2012-04-13,False,7431.685718471923
1,17,2012-04-20,False,7753.761318857589
1,17,2012-04-27,False,7115.23420470468
1,18,2012-03-02,False,932.0684798871098
1,18,2012-03-09,False,1487.585916868311
1,18,2012-03-16,False,2197.7226527844487
1,18,2012-03-23,False,3246.96771608935
1,18,2012-03-30,False,9910.298857561213
1,18,2012-04-06,False,6666.190163961512
1,18,2012-04-13,False,3031.1384142552433
1,18,2012-04-20,False,7453.243341318232
1,18,2012-04-27,False,5151.044014326197
1,19,2012-03-02,False,1077.5630866944675
1,19,2012-03-09,False,938.2338265910631
1,19,2012-03-16,False,850.0321310818082
1,19,2012-03-23,False,876.2284108832365
1,19,2012-03-30,False,765.4283902332073
1,19,2012-04-06,False,831.2556821763402
1,19,2012-04-13,False,722.2309241428858
1,19,2012-04-20,False,683.0676411449796
1,19,2012-04-27,False,581.9251735344416
1,20,2012-03-02,False,4959.646302763105
1,20,2012-03-09,False,4758.0435760651835
1,20,2012-03-16,False,5325.65547186482
1,20,2012-03-23,False,4569.646014515043
1,20,2012-03-30,False,4530.4335139428385
1,20,2012-04-06,False,4179.732369247557
1,20,2012-04-13,False,3866.1426060830363
1,20,2012-04-20,False,4002.9161255990275
1,20,2012-04-27,False,3877.170096222044
1,21,2012-03-02,False,8268.399691810671
1,21,2012-03-09,False,7846.312483778062
1,21,2012-03-16,False,8059.4340990091
1,21,2012-03-23,False,7324.424016525808
1,21,2012-03-30,False,7847.07191508061
1,21,2012-04-06,False,7630.155340900484
1,21,2012-04-13,False,7060.8260655308395
1,21,2012-04-20,False,7261.111987164083
1,21,2012-04-27,False,7559.482188453737
1,22,2012-03-02,False,9955.453431016067
1,22,2012-03-09,False,9386.881337410072
1,22,2012-03-16,False,8918.758655196289
1,22,2012-03-23,False,7624.185217028717
1,22,2012-03-30,False,7432.292925125221
1,22,2012-04-06,False,7475.384122615913
1,22,2012-04-13,False,7061.103924161056
1,22,2012-04-20,False,7358.90926373587
1,22,2012-04-27,False,6215.74084866629
1,23,2012-03-02,False,19917.871220372446
1,23,2012-03-09,False,18538.219912074335
1,23,2012-03-16,False,19434.109250329264
1,23,2012-03-23,False,17735.21896996332
1,23,2012-03-30,False,18967.125732563265
1,23,2012-04-06,False,19371.535757087
1,23,2012-04-13,False,18613.18116583658
1,23,2012-04-20,False,19210.806064151056
1,23,2012-04-27,False,19120.415885589846
1,24,2012-03-02,False,5056.293180437796
1,24,2012-03-09,False,4516.763787539713
1,24,2012-03-16,False,4373.154913695566
1,24,2012-03-23,False,3971.234999449961
1,24,2012-03-30,False,5040.45703664612
1,24,2012-04-06,False,4856.833186598532
1,24,2012-04-13,False,4020.7262740452215
1,24,2012-04-20,False,4303.085588784926
1,24,2012-04-27,False,3797.1445809323714
1,25,2012-03-02,False,10030.032282758752
1,25,2012-03-09,False,9586.922073889771
1,25,2012-03-16,False,10822.425012815991
1,25,2012-03-23,False,10108.17632083992
1,25,2012-03-30,False,11194.189137686291
1,25,2012-04-06,False,11459.19183932642
1,25,2012-04-13,False,10112.288793552914
1,25,2012-04-20,False,10907.716664839783
1,25,2012-04-27,False,10625.05059604744
1,26,2012-03-02,False,7286.76893224672
1,26,2012-03-09,False,6538.20505132631
1,26,2012-03-16,False,6763.551227235353
1,26,2012-03-23,False,5746.843167686021
1,26,2012-03-30,False,6416.553261899507
1,26,2012-04-06,False,5894.524229669129
