PID,Sale_Price
910251050,64679.36029721149
903451090,143752.73896623738
527110080,180039.87117535353
535457010,143963.9414712477
903484020,134807.00442917665
905479110,116300.7585072812
527452310,132978.34560788507
528228445,189366.22429103966
923225370,100210.33258644168
528344040,332027.6183223583
532377050,139178.38401560072
535176050,142894.3322594332
906340100,349988.2042997021
533212050,157269.3988416759
909428180,187962.74569719733
535379110,144753.09520891277
534250400,175206.95538581244
527450520,103331.20983526603
527452150,143061.7639204141
903225040,126075.22362119968
911370410,285218.88716115465
905226080,149789.45065166068
914467050,208677.5628081022
908152260,143070.12232796568
534451170,87255.43662732805
923228310,80159.43380849615
910201180,159555.5627235438
534476100,135843.87825106856
923225080,129388.05850659151
906223210,235483.7432004217
905480150,73488.80693860454
903452090,125941.95319772947
527208010,337613.8509125315
906426090,158898.82444635365
903231090,127763.90744353744
535152280,140275.2556261605
528458180,222063.53673976185
532354060,124924.96829123601
909279040,113195.73308410388
527353060,250065.7238324837
916176030,164298.75830610248
533110130,258914.2758660695
911370450,267210.94303959556
528118110,302603.4818043386
528228270,194898.23055479355
905480240,85706.35399285
914460020,206112.1411448583
534428060,135100.27744911038
534252240,165288.56641987342
908102050,110926.56102598763
914475030,175037.71553744838
533221040,172567.86038419628
535451170,94658.78234555625
905451340,99614.99760444289
528118040,419959.41088981985
903200080,204220.82236009746
527162110,188874.97999179523
535381040,163286.02732976503
528174020,196212.51509835458
534400290,165528.85079471883
903206070,143696.69668182282
533252130,194116.03085927427
906382030,233328.72401346348
535327200,133253.4127232621
535455080,114317.606351465
527354160,176070.49149698493
902207120,107643.17992959931
909282060,187514.78249378293
902109140,124640.73024993001
902206270,130692.2861823774
533250050,236843.3155840232
909452050,222891.25915209352
527212060,360009.1090027386
906394060,192192.20172533154
534401120,156333.51410795934
528435010,212610.3233428257
528315080,285376.0813740539
909275030,143048.52431879015
528102010,367418.00352557737
907200290,146092.0641518122
902300260,127342.04523847216
528150110,393159.1538866987
535450100,137394.86073384172
907285010,225094.14412709652
533253210,195267.4386585722
527301280,162319.62067622988
905478140,136121.30636613414
902204080,91424.14936145976
907201280,138422.29565382501
905476170,94697.64398476382
923228210,84247.76552168466
534226120,127031.65365527784
527301170,222207.7226928967
535453040,137020.01401425182
535150300,259128.0728542973
528363020,303541.11649322615
907265100,212288.5295156196
910200060,135333.45158351975
532376160,128814.50538954152
908204180,80618.54461291675
909282130,149696.25222194305
