PID,Sale_Price
910251050,69092.85030563852
903451090,145721.85990292515
527110080,181479.37817571405
535457010,142192.65451057267
903484020,138584.56343088605
905479110,117947.12810434707
527452310,126327.82296664306
528228445,188808.3707616788
923225370,100911.70196892036
528344040,334891.70086470933
532377050,144239.7855489329
535176050,147582.97165589433
906340100,343291.0686339869
533212050,163179.2457336961
909428180,188229.1982364354
535379110,141789.22444237483
534250400,191182.64609557082
527450520,109205.98702662469
527452150,134728.9131174177
903225040,126929.19646846491
911370410,280713.53508321405
905226080,165278.1946685287
914467050,209390.19328485703
908152260,149430.85335569907
534451170,81328.22878864889
923228310,78334.13714600969
910201180,151935.15853269267
534476100,131694.09468659462
923225080,121793.95022913521
906223210,230910.69470235566
905480150,89074.0926038531
903452090,122978.1233017649
527208010,372169.5769839125
906426090,173565.97870466823
903231090,139844.4425750675
535152280,150166.8884982102
528458180,218736.1755474877
532354060,126000.73581565803
909279040,107844.33346606873
527353060,251451.409505506
916176030,160404.88898382307
533110130,282407.3606759806
911370450,270335.1724998589
528118110,338223.65829552896
528228270,194429.09946294638
905480240,93384.43749495792
914460020,195759.9170498604
534428060,135836.2927967249
534252240,166432.2231792791
908102050,108764.46289908851
914475030,186739.2195874406
533221040,170274.42055722215
535451170,94947.81072838536
905451340,85106.09739993635
528118040,408075.8861376123
903200080,210219.7497391848
527162110,192722.15170747394
535381040,154197.86371630072
528174020,205001.9612819628
534400290,166656.47606419542
903206070,135810.58186079896
533252130,213452.98745383314
906382030,235447.726342054
535327200,132098.73645553776
535455080,115050.6581277154
527354160,182639.45509880545
902207120,101896.74924884523
909282060,214109.03438689202
902109140,121793.77099251715
902206270,128939.09945471973
533250050,253447.6287571817
909452050,227724.54731253788
527212060,367483.8002931336
906394060,188016.76536368416
534401120,156447.61727366378
528435010,216397.91013217086
528315080,292529.6987682091
909275030,159299.7579532363
528102010,386195.6393888288
907200290,153195.14770498898
902300260,123619.40031656403
528150110,341071.95850088843
535450100,134326.99799858232
