Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2011-11-04,False,31995.483875526334
1,1,2011-11-11,False,17179.26093445647
1,1,2011-11-18,False,17796.528721568393
1,1,2011-11-25,True,16702.995750335263
1,1,2011-12-02,False,22000.85206503862
1,1,2011-12-09,False,30790.358701135716
1,1,2011-12-16,False,44312.575738939675
1,1,2011-12-23,False,53139.00459822056
1,1,2011-12-30,True,24209.295159182184
1,2,2011-11-04,False,45696.28344711747
1,2,2011-11-11,False,42953.46861584659
1,2,2011-11-18,False,42841.24292315248
1,2,2011-11-25,True,42547.15955591823
1,2,2011-12-02,False,43236.09439793292
1,2,2011-12-09,False,46675.40722611979
1,2,2011-12-16,False,49326.81406678177
1,2,2011-12-23,False,60646.120951924684
1,2,2011-12-30,True,43168.387127234644
1,3,2011-11-04,False,9224.515693778783
1,3,2011-11-11,False,9587.200843499653
1,3,2011-11-18,False,9547.22359884929
1,3,2011-11-25,True,10525.65080336298
1,3,2011-12-02,False,11211.840007207153
1,3,2011-12-09,False,12745.872742443142
1,3,2011-12-16,False,14179.475082295976
1,3,2011-12-23,False,15213.274146263517
1,3,2011-12-30,True,9812.78120704865
1,4,2011-11-04,False,37888.58579966548
1,4,2011-11-11,False,35615.63495606504
1,4,2011-11-18,False,37849.13203883573
1,4,2011-11-25,True,44603.99175495183
1,4,2011-12-02,False,36240.837497271306
1,4,2011-12-09,False,37181.15752623131
1,4,2011-12-16,False,38623.94873909111
1,4,2011-12-23,False,47231.08300861117
1,4,2011-12-30,True,40982.46197517555
1,5,2011-11-04,False,25560.26029065538
1,5,2011-11-11,False,25605.768148524294
1,5,2011-11-18,False,27137.567488808723
1,5,2011-11-25,True,71353.98782235158
1,5,2011-12-02,False,37542.23092086341
1,5,2011-12-09,False,51531.141142960245
1,5,2011-12-16,False,59819.67605977792
1,5,2011-12-23,False,88245.11740059553
1,5,2011-12-30,True,42330.00713261375
1,6,2011-11-04,False,3664.8725600620724
1,6,2011-11-11,False,2713.9496634016737
1,6,2011-11-18,False,3404.163993214582
1,6,2011-11-25,True,19043.954784553356
1,6,2011-12-02,False,5192.969387129972
1,6,2011-12-09,False,6698.640520577411
1,6,2011-12-16,False,12143.201928807515
1,6,2011-12-23,False,27214.757904848408
1,6,2011-12-30,True,7158.679443605579
1,7,2011-11-04,False,16055.15226350277
1,7,2011-11-11,False,19071.96586130531
1,7,2011-11-18,False,25071.716055936362
1,7,2011-11-25,True,67967.60213441
1,7,2011-12-02,False,47525.78408890678
1,7,2011-12-09,False,66401.22862461949
1,7,2011-12-16,False,97441.34694975399
1,7,2011-12-23,False,165294.0392428913
1,7,2011-12-30,True,42853.15413069561
1,8,2011-11-04,False,37543.52469642474
1,8,2011-11-11,False,34579.17657195828
1,8,2011-11-18,False,35950.54691316277
1,8,2011-11-25,True,33899.011885456006
1,8,2011-12-02,False,35903.16639306762
1,8,2011-12-09,False,35799.79790714548
1,8,2011-12-16,False,36974.931836367316
1,8,2011-12-23,False,41333.051571798154
1,8,2011-12-30,True,37327.5073357281
1,9,2011-11-04,False,40522.85808685529
1,9,2011-11-11,False,35299.85031830743
1,9,2011-11-18,False,33935.23805983728
1,9,2011-11-25,True,44112.97517952127
1,9,2011-12-02,False,28632.44928750037
1,9,2011-12-09,False,28823.79852006575
1,9,2011-12-16,False,30287.57884697234
1,9,2011-12-23,False,47177.37568971389
1,9,2011-12-30,True,27225.68170655009
1,10,2011-11-04,False,31270.289633278797
1,10,2011-11-11,False,27628.33792624885
1,10,2011-11-18,False,27676.77196051885
1,10,2011-11-25,True,28700.308457670795
1,10,2011-12-02,False,27355.037292932222
1,10,2011-12-09,False,27994.635636313647
1,10,2011-12-16,False,28488.34314599034
1,10,2011-12-23,False,32460.434950487284
1,10,2011-12-30,True,29587.321296279904
1,11,2011-11-04,False,28326.798780185734
1,11,2011-11-11,False,22931.03198216912
1,11,2011-11-18,False,25545.93205423989
1,11,2011-11-25,True,32548.4248919949
1,11,2011-12-02,False,30403.026058148225
1,11,2011-12-09,False,31062.25613181163
1,11,2011-12-16,False,31054.672518967283
1,11,2011-12-23,False,34111.58883630541
1,11,2011-12-30,True,26880.96322447652
1,12,2011-11-04,False,9451.801079452753
1,12,2011-11-11,False,11306.340348024054
1,12,2011-11-18,False,8198.231022777518
1,12,2011-11-25,True,10091.575855568766
1,12,2011-12-02,False,8258.860852477157
1,12,2011-12-09,False,7649.7338122519595
1,12,2011-12-16,False,7613.144917044921
1,12,2011-12-23,False,7574.562486869765
1,12,2011-12-30,True,8181.849501662259
1,13,2011-11-04,False,39422.89396703319
1,13,2011-11-11,False,36967.6500623881
1,13,2011-11-18,False,37270.23098399938
1,13,2011-11-25,True,36761.19301556639
1,13,2011-12-02,False,36084.72872439941
1,13,2011-12-09,False,35437.66617953201
1,13,2011-12-16,False,34248.84331543866
1,13,2011-12-23,False,36733.18861429283
1,13,2011-12-30,True,37616.19829998855
1,14,2011-11-04,False,13955.85970344364
1,14,2011-11-11,False,14186.779049236839
1,14,2011-11-18,False,18337.28471966942
1,14,2011-11-25,True,37171.81751578934
1,14,2011-12-02,False,16147.54805665526
1,14,2011-12-09,False,20788.67122333373
1,14,2011-12-16,False,28188.353549946027
1,14,2011-12-23,False,48730.574611185744
1,14,2011-12-30,True,22623.846881375168
1,16,2011-11-04,False,4915.946870491082
1,16,2011-11-11,False,4897.331996107182
1,16,2011-11-18,False,3964.134680652699
1,16,2011-11-25,True,6577.016451014845
1,16,2011-12-02,False,3235.8347128365995
1,16,2011-12-09,False,3212.8448844944933
1,16,2011-12-16,False,3540.8861013661945
1,16,2011-12-23,False,5669.4813842183785
1,16,2011-12-30,True,4276.021158908842
1,17,2011-11-04,False,8564.510390103469
1,17,2011-11-11,False,8413.683770694211
1,17,2011-11-18,False,9473.782146700565
1,17,2011-11-25,True,12770.501078471914
1,17,2011-12-02,False,9642.910888226843
1,17,2011-12-09,False,10977.530659294129
1,17,2011-12-16,False,12872.356174246781
1,17,2011-12-23,False,18829.62347436873
1,17,2011-12-30,True,10648.802469209819
1,18,2011-11-04,False,11630.997622311697
1,18,2011-11-11,False,8964.061542125186
1,18,2011-11-18,False,14973.099351947196
1,18,2011-11-25,True,34511.46011938702
1,18,2011-12-02,False,52395.231464860495
1,18,2011-12-09,False,46888.988721056376
1,18,2011-12-16,False,33832.42293856386
1,18,2011-12-23,False,23651.122854546644
1,18,2011-12-30,True,22484.94495040432
1,19,2011-11-04,False,998.914339056609
1,19,2011-11-11,False,1148.535261662698
1,19,2011-11-18,False,1112.6129723700208
1,19,2011-11-25,True,1177.6614888282704
1,19,2011-12-02,False,1414.5633359315318
1,19,2011-12-09,False,1458.4417675541692
1,19,2011-12-16,False,1386.4645928804741
1,19,2011-12-23,False,1204.6544652938821
1,19,2011-12-30,True,617.3228647938079
1,20,2011-11-04,False,2791.584698563978
1,20,2011-11-11,False,3103.854671341903
1,20,2011-11-18,False,2924.2912832269917
1,20,2011-11-25,True,5310.367998867599
1,20,2011-12-02,False,2483.8297398006084
1,20,2011-12-09,False,2673.208481091727
1,20,2011-12-16,False,3044.4339653842158
1,20,2011-12-23,False,3959.9530439680216
1,20,2011-12-30,True,3099.8786812303597
1,21,2011-11-04,False,7329.953338412583
1,21,2011-11-11,False,8019.165236225134
1,21,2011-11-18,False,7608.146462670659
1,21,2011-11-25,True,9252.790133374874
1,21,2011-12-02,False,8050.159588183525
1,21,2011-12-09,False,8364.099011484082
1,21,2011-12-16,False,9754.154988357812
1,21,2011-12-23,False,12807.799071404981
1,21,2011-12-30,True,7826.701072499509
1,22,2011-11-04,False,8368.473984621449
1,22,2011-11-11,False,8058.4407546907805
1,22,2011-11-18,False,8688.289695615744
1,22,2011-11-25,True,16960.6002184943
1,22,2011-12-02,False,8904.823926134666
1,22,2011-12-09,False,11277.861658046995
1,22,2011-12-16,False,13838.195258978662
1,22,2011-12-23,False,18704.23455778112
1,22,2011-12-30,True,10875.756457176794
1,23,2011-11-04,False,25172.014256137478
1,23,2011-11-11,False,21209.12827134813
1,23,2011-11-18,False,21633.40662715147
1,23,2011-11-25,True,32003.57510973635
1,23,2011-12-02,False,24862.78311886155
1,23,2011-12-09,False,32600.434796588084
1,23,2011-12-16,False,39932.31668948713
1,23,2011-12-23,False,60501.180975907766
1,23,2011-12-30,True,25472.1141437294
1,24,2011-11-04,False,7236.222344922432
1,24,2011-11-11,False,5647.1980688325775
1,24,2011-11-18,False,6293.47262024397
1,24,2011-11-25,True,10929.44363122277
1,24,2011-12-02,False,8634.505669019483
1,24,2011-12-09,False,12497.547016024655
1,24,2011-12-16,False,11991.693232258382
1,24,2011-12-23,False,13016.023821197981
1,24,2011-12-30,True,4269.214897152652
1,25,2011-11-04,False,9641.344181730117
1,25,2011-11-11,False,8264.02183680952
1,25,2011-11-18,False,8853.108117656022
1,25,2011-11-25,True,11545.970062528908
