PID,Sale_Price
910251050,47025.71212136307
902204080,90800.09119685522
535478110,117077.387122223
908152270,150560.50586840507
903458060,120557.57813568672
907285100,237786.13192092933
535377090,129433.5868985877
527354200,183701.89859050192
911128020,100219.6319791874
533242030,229228.53159844407
907135080,169324.17832134973
902104020,141852.52292511283
907414070,181371.52413260425
528228450,187531.3566392939
905425125,199811.84308830215
534225110,148509.30224892168
903427090,152777.8351461358
902109080,121953.01149102068
531452020,122792.89755416369
534451020,79389.08878111832
531375120,159979.58814277998
531451280,194367.31097089275
907192030,183182.869067112
526350040,121203.06667055468
534202030,142593.93478387714
528172150,293701.69382823934
908275240,108310.96892497558
908151040,146925.12226813188
528458130,313370.14478120557
532378200,132027.22300474637
535303030,179235.51772800292
533208040,210896.8938561371
905201110,179508.69265849
527126030,251726.81363760642
907412080,185546.2973583408
528142010,305459.6678595863
916403020,187486.16550306955
528120060,382022.8434039234
904351280,123158.38270188255
533244030,239990.11373813616
924100070,175566.68819707056
906392100,240458.9779371036
905200350,157970.9531792191
535125010,259039.9990714256
907180120,216520.00732639435
534251320,154359.40000144107
527252050,314018.11739056715
905451330,156797.9689570619
527356020,265519.8249305386
909131170,137250.4501728986
528218030,190117.16615684668
903454060,77116.82369180878
907252020,240988.8517115546
923202060,142066.696635458
528435040,329344.37107938953
905201080,167308.8086541638
905300080,140649.8180441557
905229040,151489.61026769746
907254050,199085.6651583046
903426160,154026.287916844
923228290,83566.40532035449
535402070,142691.0922753037
909101080,89592.04539164407
535175030,155574.2042046356
531475220,154706.89375180332
903454010,134536.3901053619
528228360,199881.61662555765
534427010,158664.44529627624
905476225,121876.50038317638
907202050,146922.54831697978
903227090,122836.38894817281
907290230,149805.22164710707
531375070,142021.2769434412
534427140,151563.4827651886
531452100,161704.25334705168
528186100,331295.6830147384
914476050,143341.01408689102
535382130,151825.11015779394
906226080,137394.75184563274
902207120,76899.38053393565
531376050,179718.44406837685
907295100,203950.27312032593
903476090,104267.99324142348
531375060,146708.81492895444
535453150,146218.4945913492
528106050,469181.0824945275
535454060,86584.99131483477
528106070,339768.3870550624
923229010,162451.0481518703
908102050,106723.95910844294
535425040,202539.35108720147
533221030,176318.65812848028
528427020,231023.85700604934
535352080,110474.49786428371
907203060,122559.18615701215
903201080,174884.48095696385
908188130,135070.1894831927
907420080,191106.35379597955
908186070,146638.945052403
531382090,177437.65278409442
527353080,169212.99849224775
533350050,330321.25029398646
528218130,219787.35640730968
534403100,161420.73327878315
905402070,119081.85259173426
533253050,173976.4077542031
907230240,137872.807718896
527403040,157782.18563591558
909252110,171947.9620888543
907290090,205666.49616256775
923202025,181972.6563074976
534403360,144549.85112421782
527454120,130815.58455187752
907250020,233278.48442372293
907414060,185160.63873974423
909250200,146467.34376093055
923251160,113355.15169607903
527182190,218167.06847144797
528363130,344200.083603887
535452140,112173.43005865651
527216050,422908.93474939984
904100140,217364.88146834576
916125360,163929.18499576335
528250010,176571.95050137196
534276070,145332.7311452361
527357110,136838.1359457473
528441090,430906.3640384218
531380080,233191.87740032337
904101170,121465.15138421649
527404150,110500.13329010138
903231220,89634.81947237022
527161010,175652.74609978276
528385050,260708.80040746793
907181090,198433.69371152096
532376160,125735.31186250146
903236130,167494.39635719982
534425310,151131.8012573875
905450020,147372.4083538716
535450210,133075.62519252187
533206070,230786.88357314197
533223110,148056.51265772362
903232090,149682.6658575919
902427040,103237.32129308175
534151090,198560.17404261162
527359030,152073.39093976188
906225180,197104.87332599517
527107010,183063.92583932902
905200220,125656.67844490171
906340130,332443.8550990573
903233050,133145.5330123469
907253060,230260.5303232368
532378220,126531.50602820684
909428170,244465.52701545297
907275030,211597.1303077268
905452140,140308.25560775408
905378040,125853.82612849756
905200260,149420.95087852105
528186030,295106.0342395166
533242080,195069.41663890058
907412070,203256.82779161743
535300120,172582.03301137217
528240020,190876.02692603524
908127120,117580.43299760358
902106120,80651.22884902789
907270040,264287.4269336295
528275160,258474.36223912644
907420110,164418.24195924262
902111010,97035.97542846944
528240080,234326.82491824112
535401140,138266.41358928106
528228290,194994.82335744143
527454130,138901.2670994215
527455080,146497.59883345055
528427040,198905.15133925364
916460070,180954.53310713297
908275220,121777.82148208197
533352150,145996.598418776
528458180,222364.23965953154
902305080,132287.74747645238
907200250,148706.8576370809
907135180,127099.37975193435
907200110,125236.52907673796
903454020,78027.43640379212
905108090,163621.85744453035
907202010,155661.60064452022
907262050,221091.851214476
911370490,305389.37402438535
527365030,234742.63123297258
527110080,173137.0917456035
534431030,134950.7777567755
531452010,130920.42633209172
528439010,229094.8674779397
527212050,339873.9427865302
904100100,212486.37576036132
914467040,240607.5535157663
923276250,128732.79398867812
535457040,132969.12553518338
527356060,167707.03064508698
535378020,102575.9382684232
531451030,190160.82054839886
907275090,224392.13454131756
907192040,219915.34635869457
528458150,309694.5144978984
535301170,154508.67603083936
535402330,186769.46963986155
534403040,169386.18520335038
535383070,108203.86826062278
909254050,191014.11589503053
908102160,129574.78630592076
528106040,419484.6436858785
535456100,113754.34355974519
528110100,388491.8095156129
906202040,180651.01134069008
905226050,148697.80559890592
923225300,89941.6670491347
907285020,225900.1401295848
906223040,223737.40050991357
535327210,152951.94048536685
528228405,207872.62610735663
528480130,209043.84191921516
902329090,146610.04181461848
527404030,147067.0210070814
908225310,91486.29910905594
534450090,50821.905457222245
923228180,74717.16026388167
907176010,195327.4469106107
535180120,131439.73205177876
527454050,136546.13200935637
903456090,100671.65218219197
908226120,120021.65308190242
903204010,133442.2146448587
528429070,261877.0465674353
902103120,128870.58203702989
528142040,349515.1457949602
527355280,206677.9619944806
528118050,450750.5977762109
535376090,118915.88203081557
534275010,128655.46418785
535150300,238790.32164863186
528221100,177940.57919891964
531375050,151416.35825138702
903235020,96016.82978289426
909279040,107119.6563108975
903400040,172007.79895725913
527355150,282172.79852875584
905202190,241549.36888196834
916226030,193915.67912291622
533213120,166705.38846893434
911204090,86670.2105110458
903475040,124968.12034947159
528138030,385839.24877085874
527378140,163358.3123521844
527302185,250728.29593612917
528174070,193442.4948804066
903229040,122708.39732666686
528186010,317987.1388749487
907265100,210115.65004452862
916382120,288023.0859337656
531451290,194161.43733406148
528168040,298177.4351326919
902202090,141250.8518939895
535450160,87105.31606300993
527132090,220885.4001198208
534250370,290560.79857267806
906380070,317601.6728128921
534201130,130996.89387029657
916403200,234451.05870218595
906226140,117291.57464537039
923228150,92762.91957730654
906223060,202696.6063516433
535350030,139773.87346852204
528228325,193740.86685234754
905103130,150237.10060245392
906223140,234701.2556683067
909179020,214001.28899477894
534175010,141623.34776960424
906223220,210697.15580545898
909275230,179695.3403354734
533128030,273632.78516732587
907252190,252564.91147135387
908186040,141328.12309356578
532476080,261197.94298162707
528290090,169250.99233016965
528166120,419129.0978488844
527451410,96347.84703651958
534475185,156930.9397144714
533254050,226244.6289485661
907202100,118955.76604220759
906476030,201436.23979041504
534152120,164540.2948630025
908102290,101539.71196866901
528221040,202763.89594646593
533208020,231737.5149312287
905377130,102771.36012988824
527451400,91118.7711831973
902328040,129374.16324025577
535301010,138929.96440942414
905480180,126340.965925188
902201130,110935.06440075609
923225150,106441.76409409936
904351200,112955.42382136025
909254010,150927.1837675977
916382010,214136.99752074154
923228230,86721.2617377761
923426070,138249.95357185267
902204060,120187.84777270161
910203250,54815.34709926103
527105030,191843.98977779466
906392130,174808.4749523212
535155110,140681.54743835828
531367050,223214.50051756573
528108120,369186.364906429
905478030,138458.24160203422
527357180,291284.7410935844
916455050,199199.57570703712
528221060,178169.45785117237
902134100,85954.18695405815
527105050,178688.9805678467
528344040,336542.1383730248
903454080,117077.07083382783
531451110,124257.39118114725
534226060,157834.6006955438
903231050,106457.40676991305
902107030,126987.12955886088
527325240,165694.09889785855
908102110,101140.91148144727
909425060,173046.8446780276
903453080,185276.53241807938
527359080,192731.1169816072
905102010,152169.0881600099
906378170,225061.7095046511
902125080,95111.27560691
534252090,199790.70975747774
534177210,160910.24218879075
907401080,207164.4256079088
528458060,200541.4034126776
528228345,224074.48154501955
533213020,203366.9451676765
528382020,314338.355491938
909281080,224029.41781034216
902105060,123438.15692522214
906380150,168891.95854148807
914476020,136121.55124942018
905105070,152541.51549448495
534400120,176107.02140070588
528344070,353415.23093890375
527162090,168162.6018384265
528120100,238284.76620950305
527353020,186343.46409627522
903452025,99212.8636337941
905351089,183860.56987435586
905377050,96753.15310340264
911102180,69918.26753684177
532376070,128076.22121974603
923277030,148159.11929498852
903232060,100147.30005906826
528174030,197795.59038997107
535426130,221457.66811074346
908186060,136737.96278275433
908188150,144072.62792658652
909176150,117196.72229132913
528290140,192733.62232533732
527327050,189222.20095161974
528363020,322218.0179315252
905401060,208667.80341533906
909275080,177313.75634366865
905106170,120865.32797887117
534125210,154078.97933313358
528180070,301308.6806830315
531451020,200588.12674249828
902103100,119557.300064537
905475510,98614.46137715415
534400060,164555.21412772426
534475170,168089.66768740868
902477130,38906.56430488226
903484020,137726.52138208557
535450220,128374.58375886048
528174040,204763.71023604387
907410020,179300.34751645956
528482010,262059.84169933764
902402130,112123.3350575236
528221010,186447.4598187067
528142140,329353.5105030911
526354020,200509.1574050948
528235090,213181.5395246757
533217060,173432.55352433966
535402270,133882.92179753253
527328020,145369.15151568447
535178040,117274.29216241716
902205020,81290.49676228903
527376090,148288.27687231888
527425025,125903.34392015738
535101150,147123.7683160718
535178060,142760.79422653007
527301320,255500.79528148015
526302040,150957.45975751642
903227080,127448.2585304257
535151130,129522.22481115449
535152010,131282.6842962737
906392070,187937.29357954898
528108150,285581.36580672045
534128020,209042.8117033748
916475110,212319.37723900328
528354050,280331.6309614774
923226290,77908.17759175015
905107320,137732.09367939102
904100160,126610.47573747902
534252070,101813.2341417421
902106090,154319.43723688193
902207080,121860.17984898934
902327070,143840.39586412004
902300260,127197.50647379115
902108060,112470.73634981227
527127100,335012.89980687696
534201230,134217.20910431922
902109160,111636.02621215937
923228370,88540.80096214633
527163010,166791.51879127446
905480030,110225.74857452155
528120090,241476.21289589241
533250130,259812.11004745055
907420050,183052.60181042214
908127050,129148.66684049189
534176060,185139.09278023354
906412050,356223.88164022914
904351240,88356.67609997482
906380160,185788.23517827783
906204230,216076.81077659692
907405020,213183.97393190776
906204180,209607.50476934502
923226250,90997.3671234332
903453050,128236.43321559454
916386180,209204.1198971851
528110050,432840.42023501126
907135170,147981.39876590823
526303060,220663.56124708665
905426200,138339.73583566144
907227050,121993.7863261012
533242090,292300.91856418474
903228070,111860.35869121314
534278170,145310.46353874874
908128050,132254.62397751896
528480100,198458.330114646
909253080,149777.00745665294
908227010,90651.17412414361
902109120,121278.32544880231
528174010,198723.22628159728
909475230,287955.8412187274
906230030,249342.5450556866
905475500,79355.3203952653
533236060,200942.62217490646
903226130,111589.27847817361
923225080,119299.74845398759
902105110,117605.27737506456
905427010,188214.30243012408
916402115,199451.14796202624
905301050,293260.95922596287
527404100,120448.96563408693
535453200,143037.82780117224
907227090,126009.51068833825
903228120,122427.3074555395
528480160,199801.57657024247
905452050,87873.41966651993
527276150,117314.61365817957
911128010,94802.0461163467
534425015,235101.94584935732
907414040,198551.32186653715
535377070,69259.78487325157
535477130,147476.72295514293
923204040,151485.41004715825
528188090,168404.68270721412
907252050,206506.98388633833
534251280,158943.97282904809
533234020,221181.94206320777
903450060,156510.63304251607
905202230,217427.82001778117
908103310,138355.19440167653
908127040,112787.42946712194
531382110,183422.97735103394
535402140,180862.25457683808
527328050,158096.59384536173
909275110,199872.21366123395
903204095,105538.47663407189
906201030,171640.2420870606
535151110,142465.7058288521
528108040,380678.709538824
909451150,141555.1538255039
903430090,129706.24612784517
527359180,188532.62132479055
534401190,144719.20907669168
908152035,106567.42536151363
902406030,116772.48719632054
909253010,160561.58822269153
902427180,124518.61887283208
528253010,198976.4932342851
528480060,315880.012908773
910203230,86988.8527986519
903454090,128380.93446375892
