Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-01-06,False,14234.215490336645
1,1,2012-01-13,False,16225.059057177625
1,1,2012-01-20,False,16545.58668334165
1,1,2012-01-27,False,17359.73180397821
1,1,2012-02-03,False,22175.21002921753
1,1,2012-02-10,True,41040.69073450577
1,1,2012-02-17,False,41628.84609685687
1,1,2012-02-24,False,17362.213537148084
1,2,2012-01-06,False,42536.746680816796
1,2,2012-01-13,False,41205.60560014359
1,2,2012-01-20,False,42751.76447980227
1,2,2012-01-27,False,41501.29534708841
1,2,2012-02-03,False,48938.35654840297
1,2,2012-02-10,True,47024.02672866818
1,2,2012-02-17,False,48592.46084649865
1,2,2012-02-24,False,47781.081306405176
1,3,2012-01-06,False,15381.290407458144
1,3,2012-01-13,False,12552.200899139802
1,3,2012-01-20,False,12876.71474904398
1,3,2012-01-27,False,11624.97314292105
1,3,2012-02-03,False,11444.153959063986
1,3,2012-02-10,True,11198.743142455058
1,3,2012-02-17,False,10545.832493492808
1,3,2012-02-24,False,10665.307365372484
1,4,2012-01-06,False,37681.23949522803
1,4,2012-01-13,False,35474.4958793182
1,4,2012-01-20,False,35036.571269558146
1,4,2012-01-27,False,32867.843603155794
1,4,2012-02-03,False,38380.82192080967
1,4,2012-02-10,True,35459.897280850666
1,4,2012-02-17,False,35614.00094590474
1,4,2012-02-24,False,34606.48338384215
1,5,2012-01-06,False,22504.391943121984
1,5,2012-01-13,False,19469.688764791892
1,5,2012-01-20,False,18719.492720968745
1,5,2012-01-27,False,24262.427753654963
1,5,2012-02-03,False,31561.252247250828
1,5,2012-02-10,True,31811.382642713797
1,5,2012-02-17,False,30720.653280704006
1,5,2012-02-24,False,26236.59311908479
1,6,2012-01-06,False,1180.842347303369
1,6,2012-01-13,False,1487.071593871071
1,6,2012-01-20,False,1359.608258608925
1,6,2012-01-27,False,2019.049334405885
1,6,2012-02-03,False,3649.2170215006554
1,6,2012-02-10,True,4213.352399213203
1,6,2012-02-17,False,4223.406919860012
1,6,2012-02-24,False,3762.8586005738107
1,7,2012-01-06,False,14130.681755287653
1,7,2012-01-13,False,10154.60537744694
1,7,2012-01-20,False,11446.366747734217
1,7,2012-01-27,False,12198.168467194853
1,7,2012-02-03,False,15101.69375609242
1,7,2012-02-10,True,14998.813603337003
1,7,2012-02-17,False,17902.820453219196
1,7,2012-02-24,False,16286.817542908793
1,8,2012-01-06,False,35125.92262332762
1,8,2012-01-13,False,34333.66946768927
1,8,2012-01-20,False,34584.934137470766
1,8,2012-01-27,False,33982.86367903397
1,8,2012-02-03,False,39239.42180149587
1,8,2012-02-10,True,36025.43385526681
1,8,2012-02-17,False,36173.06146248934
1,8,2012-02-24,False,35206.01327646533
1,9,2012-01-06,False,15827.852066731815
1,9,2012-01-13,False,14063.205491281733
1,9,2012-01-20,False,13358.975105758793
1,9,2012-01-27,False,14915.158498748358
1,9,2012-02-03,False,17204.764851315333
1,9,2012-02-10,True,16748.825339984185
1,9,2012-02-17,False,18553.050416559716
1,9,2012-02-24,False,20564.079043602374
1,10,2012-01-06,False,25593.13031371209
1,10,2012-01-13,False,25844.91210168452
1,10,2012-01-20,False,25884.23516959316
1,10,2012-01-27,False,27932.372370259753
1,10,2012-02-03,False,33117.16936379663
1,10,2012-02-10,True,33798.826587845026
1,10,2012-02-17,False,35446.56117989441
1,10,2012-02-24,False,33636.87496947862
1,11,2012-01-06,False,22421.569417272396
1,11,2012-01-13,False,35278.28861357149
1,11,2012-01-20,False,23639.737347015347
1,11,2012-01-27,False,20760.17460091266
1,11,2012-02-03,False,24710.01050949416
1,11,2012-02-10,True,20173.81644539901
1,11,2012-02-17,False,19975.96972251118
1,11,2012-02-24,False,20441.157576171616
1,12,2012-01-06,False,8118.153007493129
1,12,2012-01-13,False,6797.7890457711255
1,12,2012-01-20,False,6849.430266051793
1,12,2012-01-27,False,8002.897051065236
1,12,2012-02-03,False,8660.283416864353
1,12,2012-02-10,True,8563.124583318022
1,12,2012-02-17,False,10761.887330325444
1,12,2012-02-24,False,10215.23070269591
1,13,2012-01-06,False,38156.55012188162
1,13,2012-01-13,False,33883.36566527709
1,13,2012-01-20,False,35722.13864878178
1,13,2012-01-27,False,33669.551004785666
1,13,2012-02-03,False,39176.44300229414
1,13,2012-02-10,True,35030.46192319863
1,13,2012-02-17,False,37067.53115545734
1,13,2012-02-24,False,36945.7417453072
1,14,2012-01-06,False,15700.253584074755
1,14,2012-01-13,False,13057.531779731482
1,14,2012-01-20,False,13201.106289662202
1,14,2012-01-27,False,13209.733493405787
1,14,2012-02-03,False,17301.862198465413
1,14,2012-02-10,True,17246.04274995992
1,14,2012-02-17,False,16607.251497070487
1,14,2012-02-24,False,15753.32835822861
1,16,2012-01-06,False,3443.6493539682037
1,16,2012-01-13,False,4729.656603032016
1,16,2012-01-20,False,4251.789618283269
1,16,2012-01-27,False,5302.929860075229
1,16,2012-02-03,False,6474.399856003692
1,16,2012-02-10,True,7077.992682068833
1,16,2012-02-17,False,11363.340863912124
1,16,2012-02-24,False,15457.751367082112
1,17,2012-01-06,False,6824.868094162325
1,17,2012-01-13,False,6418.149399312687
1,17,2012-01-20,False,7184.538435868694
1,17,2012-01-27,False,6877.1718722761225
1,17,2012-02-03,False,10976.038942777326
1,17,2012-02-10,True,10748.87664865936
1,17,2012-02-17,False,11511.491084793357
1,17,2012-02-24,False,11009.14637653833
1,18,2012-01-06,False,3563.057808458554
1,18,2012-01-13,False,54.71410880422271
1,18,2012-01-20,False,1158.7100843586777
1,18,2012-01-27,False,1107.8136699166898
1,18,2012-02-03,False,3011.4902604701747
1,18,2012-02-10,True,14301.13712641758
1,18,2012-02-17,False,17229.482265915936
1,18,2012-02-24,False,-529.0340930118872
1,19,2012-01-06,False,622.8985189977761
1,19,2012-01-13,False,473.98186951474827
1,19,2012-01-20,False,708.5567637287973
1,19,2012-01-27,False,789.3321322304623
1,19,2012-02-03,False,948.5079387842638
1,19,2012-02-10,True,1015.5468571783936
1,19,2012-02-17,False,944.1308130874027
1,19,2012-02-24,False,1050.314407453589
1,20,2012-01-06,False,2185.2535012852723
1,20,2012-01-13,False,2305.808580519105
1,20,2012-01-20,False,2422.43425171531
1,20,2012-01-27,False,2535.8435581025524
1,20,2012-02-03,False,3654.788818730097
1,20,2012-02-10,True,3475.27038884768
1,20,2012-02-17,False,3857.7020721153212
1,20,2012-02-24,False,3793.911681475639
1,21,2012-01-06,False,7157.366203231179
1,21,2012-01-13,False,6910.605310765235
1,21,2012-01-20,False,6907.718742747727
1,21,2012-01-27,False,7208.999816523801
1,21,2012-02-03,False,8103.810698637821
1,21,2012-02-10,True,7913.031725713134
1,21,2012-02-17,False,8214.792639738787
1,21,2012-02-24,False,7996.74746724008
1,22,2012-01-06,False,8198.275903796977
1,22,2012-01-13,False,6733.46708640159
1,22,2012-01-20,False,5970.156899600519
1,22,2012-01-27,False,7262.9053008382
1,22,2012-02-03,False,12680.308477806273
1,22,2012-02-10,True,12417.54078181303
1,22,2012-02-17,False,12195.93962314675
1,22,2012-02-24,False,10239.380358739752
1,23,2012-01-06,False,15626.546777770685
1,23,2012-01-13,False,17903.57488853258
1,23,2012-01-20,False,15621.898741222516
1,23,2012-01-27,False,14889.596968898613
1,23,2012-02-03,False,21595.76735632617
1,23,2012-02-10,True,20960.57266391308
1,23,2012-02-17,False,21260.37009290845
1,23,2012-02-24,False,18908.50876674598
1,24,2012-01-06,False,3251.766870619838
1,24,2012-01-13,False,3771.655898599994
1,24,2012-01-20,False,3096.881782112286
1,24,2012-01-27,False,3274.575521567945
1,24,2012-02-03,False,6692.18696390336
1,24,2012-02-10,True,6173.54711176559
1,24,2012-02-17,False,5749.595404989893
1,24,2012-02-24,False,4809.529538101159
1,25,2012-01-06,False,6238.6407573023935
1,25,2012-01-13,False,6993.319562278328
1,25,2012-01-20,False,6225.378466536164
1,25,2012-01-27,False,6115.878410772526
1,25,2012-02-03,False,9137.167452896352
1,25,2012-02-10,True,9792.189658619569
1,25,2012-02-17,False,9741.137879307487
1,25,2012-02-24,False,9015.522464389785
1,26,2012-01-06,False,2701.3543918897662
1,26,2012-01-13,False,3608.7679220350724
1,26,2012-01-20,False,3821.111993452188
1,26,2012-01-27,False,4596.207228446499
1,26,2012-02-03,False,7489.3758309228615
1,26,2012-02-10,True,6979.142356685017
1,26,2012-02-17,False,7702.077638635066
1,26,2012-02-24,False,6536.619697805614
1,27,2012-01-06,False,1428.00950471899
1,27,2012-01-13,False,1426.7194127676742
1,27,2012-01-20,False,1384.0169902861273
1,27,2012-01-27,False,1279.6203162726217
1,27,2012-02-03,False,2110.1100120794954
1,27,2012-02-10,True,1966.3041890052002
1,27,2012-02-17,False,1896.7993335552094
1,27,2012-02-24,False,1602.7390239408517
1,28,2012-01-06,False,559.9892698464454
1,28,2012-01-13,False,582.8736503999452
1,28,2012-01-20,False,593.2313905440159
1,28,2012-01-27,False,664.2111898202337
1,28,2012-02-03,False,591.5421327819121
1,28,2012-02-10,True,602.2645786558631
1,28,2012-02-17,False,701.3759822784695
1,28,2012-02-24,False,529.0898878164943
1,29,2012-01-06,False,4174.383121984517
1,29,2012-01-13,False,3796.491447901209
1,29,2012-01-20,False,3513.749649109524
1,29,2012-01-27,False,3919.7287823240927
1,29,2012-02-03,False,5963.620528715285
1,29,2012-02-10,True,6246.268032140652
1,29,2012-02-17,False,6718.011653888011
1,29,2012-02-24,False,4153.965603210935
1,30,2012-01-06,False,2186.1768592498934
1,30,2012-01-13,False,2068.19359971543
1,30,2012-01-20,False,2306.95073774161
1,30,2012-01-27,False,2635.673409123739
1,30,2012-02-03,False,3975.794774547519
1,30,2012-02-10,True,4143.706830310819
1,30,2012-02-17,False,4621.114367847864
1,30,2012-02-24,False,3801.373539351576
1,31,2012-01-06,False,1952.5562125088463
1,31,2012-01-13,False,3113.416451955766
1,31,2012-01-20,False,2154.569601892231
1,31,2012-01-27,False,1490.7962050176857
1,31,2012-02-03,False,2515.712496812076
1,31,2012-02-10,True,2254.7704215531985
1,31,2012-02-17,False,2168.870234090572
1,31,2012-02-24,False,2160.2246868117063
1,32,2012-01-06,False,5363.502331207739
1,32,2012-01-13,False,3802.9280886749034
1,32,2012-01-20,False,4195.363293492119
1,32,2012-01-27,False,5684.374806298176
1,32,2012-02-03,False,9091.66427571245
1,32,2012-02-10,True,13930.055664494284
1,32,2012-02-17,False,20470.57676569093
1,32,2012-02-24,False,7438.352879046928
1,33,2012-01-06,False,2686.1332763681485
1,33,2012-01-13,False,2963.6445967735553
1,33,2012-01-20,False,2320.609693595331
1,33,2012-01-27,False,3012.4449021661485
1,33,2012-02-03,False,6406.323628900463
1,33,2012-02-10,True,5869.300495000679
1,33,2012-02-17,False,5755.504297812126
1,33,2012-02-24,False,4512.713711433934
1,34,2012-01-06,False,7883.235307183686
1,34,2012-01-13,False,7797.524483318079
1,34,2012-01-20,False,7235.722289047308
1,34,2012-01-27,False,7031.813883034616
1,34,2012-02-03,False,11442.496989757858
1,34,2012-02-10,True,11674.911552862135
1,34,2012-02-17,False,12116.223471750376
1,34,2012-02-24,False,11419.913623755436
1,35,2012-01-06,False,1974.9332824709634
1,35,2012-01-13,False,1886.959136439589
1,35,2012-01-20,False,1837.7032029151012
1,35,2012-01-27,False,2034.7988819105665
1,35,2012-02-03,False,2575.0575286440435
1,35,2012-02-10,True,2521.2103056072447
1,35,2012-02-17,False,2744.5209443594504
1,35,2012-02-24,False,2591.0107738731967
1,36,2012-01-06,False,770.3047488479314
1,36,2012-01-13,False,1094.0116382619105
1,36,2012-01-20,False,671.6925146134707
1,36,2012-01-27,False,442.9535460924252
1,36,2012-02-03,False,990.4321209047265
1,36,2012-02-10,True,415.30929820525114
1,36,2012-02-17,False,381.42892492271847
1,36,2012-02-24,False,609.6390821256936
1,37,2012-01-06,False,2408.164736322112
1,37,2012-01-13,False,2123.932494950349
1,37,2012-01-20,False,2365.1574005915454
1,37,2012-01-27,False,2642.448216119795
1,37,2012-02-03,False,3301.861689668308
1,37,2012-02-10,True,3306.7553656615337
1,37,2012-02-17,False,3544.8270527285777
1,37,2012-02-24,False,2813.0019036766453
1,38,2012-01-06,False,70758.54117225426
1,38,2012-01-13,False,69054.30958703849
1,38,2012-01-20,False,71692.10654514226
1,38,2012-01-27,False,60420.255345321624
1,38,2012-02-03,False,87520.258512366
1,38,2012-02-10,True,65658.64516255575
1,38,2012-02-17,False,72418.39000231343
1,38,2012-02-24,False,61729.146094474374
1,40,2012-01-06,False,63937.61095376748
1,40,2012-01-13,False,59533.99162479273
1,40,2012-01-20,False,60253.81934689444
1,40,2012-01-27,False,59750.57699962279
1,40,2012-02-03,False,65305.88352917966
1,40,2012-02-10,True,62356.97003902325
1,40,2012-02-17,False,64133.435427818375
1,40,2012-02-24,False,62237.53957317017
1,41,2012-01-06,False,704.1493015902973
1,41,2012-01-13,False,626.7442227146979
1,41,2012-01-20,False,641.3680521069485
1,41,2012-01-27,False,801.9333503334359
1,41,2012-02-03,False,787.7110608025263
1,41,2012-02-10,True,834.5262337654871
1,41,2012-02-17,False,766.8788922609687
1,41,2012-02-24,False,687.8476401703241
1,42,2012-01-06,False,7086.193138554111
1,42,2012-01-13,False,6774.1412390753985
1,42,2012-01-20,False,6783.012455069868
1,42,2012-01-27,False,7053.256265175763
1,42,2012-02-03,False,7321.946381978284
1,42,2012-02-10,True,7398.915691892152
1,42,2012-02-17,False,8678.729056089769
1,42,2012-02-24,False,8312.492432249712
1,44,2012-01-06,False,3668.927924442324
1,44,2012-01-13,False,3666.2264331391643
1,44,2012-01-20,False,3952.4861242762863
1,44,2012-01-27,False,4135.847143389155
1,44,2012-02-03,False,5010.250889083357
1,44,2012-02-10,True,5604.116501109195
1,44,2012-02-17,False,5132.0005108256455
1,44,2012-02-24,False,4556.235122296829
1,45,2012-01-06,False,5.361748023022339
1,45,2012-01-13,False,28.87354349005913
1,45,2012-01-20,False,6.208324021485207
1,45,2012-02-10,True,7.8421699601877135
1,46,2012-01-06,False,17758.702805172936
1,46,2012-01-13,False,16040.961194472207
1,46,2012-01-20,False,17505.818171575484
1,46,2012-01-27,False,17716.214940876285
1,46,2012-02-03,False,19939.02224858995
1,46,2012-02-10,True,20574.181354354652
1,46,2012-02-17,False,23332.980381063237
1,46,2012-02-24,False,20092.034605355286
1,47,2012-02-17,False,-384.35512827332013
1,48,2012-01-06,False,658.5258227923482
1,48,2012-01-20,False,696.5804965187858
1,48,2012-01-27,False,553.0654348155081
1,48,2012-02-03,False,1096.1387485787568
1,48,2012-02-10,True,1154.2289757096737
1,48,2012-02-17,False,1188.2872813700528
1,48,2012-02-24,False,885.6150926417035
1,49,2012-01-06,False,10937.028952973744
1,49,2012-01-13,False,12236.256546476647
1,49,2012-01-20,False,10510.22941867733
1,49,2012-01-27,False,12731.324840077863
1,49,2012-02-03,False,11624.27058462344
1,49,2012-02-10,True,14002.603941251169
1,49,2012-02-17,False,15830.05745359661
1,49,2012-02-24,False,15457.466449845111
1,52,2012-01-06,False,1552.0028447422815
1,52,2012-01-13,False,1453.0251555077416
1,52,2012-01-20,False,1347.9935899470152
1,52,2012-01-27,False,1448.4500185599468
1,52,2012-02-03,False,2079.125993731563
1,52,2012-02-10,True,1910.803502655021
1,52,2012-02-17,False,2644.76343369532
1,52,2012-02-24,False,2398.034546068768
1,54,2012-01-06,False,-89.45234579278764
1,54,2012-01-13,False,-108.01829416060497
1,54,2012-01-20,False,-113.75455906707936
1,54,2012-02-03,False,-61.43622501869829
1,54,2012-02-10,True,-33.357460809058075
1,54,2012-02-17,False,94.90132637158825
1,54,2012-02-24,False,-93.80287713115246
1,55,2012-01-06,False,12230.08001988289
1,55,2012-01-13,False,10520.371764197722
1,55,2012-01-20,False,10160.019818067094
1,55,2012-01-27,False,10662.769368747258
1,55,2012-02-03,False,16474.314021084698
1,55,2012-02-10,True,16437.51098876773
1,55,2012-02-17,False,18382.42316015764
1,55,2012-02-24,False,14874.301332062818
1,56,2012-01-06,False,876.4394312180585
1,56,2012-01-13,False,713.4049100768526
1,56,2012-01-20,False,1114.5571044481833
1,56,2012-01-27,False,1337.7785720320892
1,56,2012-02-03,False,1933.7655777739485
1,56,2012-02-10,True,2358.088095276594
1,56,2012-02-17,False,4725.809343085136
1,56,2012-02-24,False,4571.056488035748
1,58,2012-01-06,False,2008.0460150366061
1,58,2012-01-13,False,2156.1499256764882
1,58,2012-01-20,False,1417.3592539910105
1,58,2012-01-27,False,1309.5122034138412
1,58,2012-02-03,False,2529.7887519105216
1,58,2012-02-10,True,2057.355397080618
1,58,2012-02-17,False,1974.3741684014321
1,58,2012-02-24,False,1967.2129748154775
1,59,2012-01-06,False,226.01750854028924
1,59,2012-01-13,False,-364.5399751616775
1,59,2012-01-20,False,-382.6624168192635
1,59,2012-01-27,False,-367.6239821736368
1,59,2012-02-03,False,-561.5147766971628
1,59,2012-02-10,True,-505.3553560699935
1,59,2012-02-17,False,-521.204449086929
1,59,2012-02-24,False,-617.0171404287818
1,60,2012-01-06,False,1114.135526117184
1,60,2012-01-13,False,980.6134670976311
1,60,2012-01-20,False,1023.8074913155427
1,60,2012-01-27,False,1010.0165567545331
1,60,2012-02-03,False,1272.3066089088745
1,60,2012-02-10,True,1222.4608281387839
1,60,2012-02-17,False,1038.302784775616
1,60,2012-02-24,False,868.2157821295835
1,67,2012-01-06,False,3426.604548789531
1,67,2012-01-13,False,3891.0101936112324
1,67,2012-01-20,False,4589.817892480146
1,67,2012-01-27,False,4967.655510381067
