Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2011-07-01,False,16542.665484407844
1,1,2011-07-08,False,17264.894000985354
1,1,2011-07-15,False,16731.09985822595
1,1,2011-07-22,False,15611.929985588578
1,1,2011-07-29,False,16286.17990667296
1,1,2011-08-05,False,16239.887555704847
1,1,2011-08-12,False,15990.278284165472
1,1,2011-08-19,False,15571.79199424053
1,1,2011-08-26,False,15400.838705101212
1,2,2011-07-01,False,48450.39195486414
1,2,2011-07-08,False,46163.70451460406
1,2,2011-07-15,False,47473.99784298497
1,2,2011-07-22,False,46141.856377832126
1,2,2011-07-29,False,47131.26713828603
1,2,2011-08-05,False,49433.7946294609
1,2,2011-08-12,False,49574.963961384725
1,2,2011-08-19,False,50008.92153775715
1,2,2011-08-26,False,49297.56090733688
1,3,2011-07-01,False,7575.749672236809
1,3,2011-07-08,False,9121.969269148787
1,3,2011-07-15,False,16065.082349308315
1,3,2011-07-22,False,18111.191746966928
1,3,2011-07-29,False,19768.741823951088
1,3,2011-08-05,False,24900.340076177745
1,3,2011-08-12,False,30097.66138862203
1,3,2011-08-19,False,43257.69949478704
1,3,2011-08-26,False,50171.65475267872
1,4,2011-07-01,False,39679.97002279554
1,4,2011-07-08,False,39251.846995883294
1,4,2011-07-15,False,37269.47503554998
1,4,2011-07-22,False,35670.73153295609
1,4,2011-07-29,False,36027.774185622395
1,4,2011-08-05,False,40228.79711772824
1,4,2011-08-12,False,38495.92897639103
1,4,2011-08-19,False,40362.18082078997
1,4,2011-08-26,False,36934.49876604764
1,5,2011-07-01,False,19397.60639326987
1,5,2011-07-08,False,17755.11927411702
1,5,2011-07-15,False,15776.581999628599
1,5,2011-07-22,False,15722.959761492702
1,5,2011-07-29,False,17493.898820708066
1,5,2011-08-05,False,16739.190701986514
1,5,2011-08-12,False,15965.237889521608
1,5,2011-08-19,False,15874.316045165031
1,5,2011-08-26,False,14041.631805036652
1,6,2011-07-01,False,3750.109960530778
1,6,2011-07-08,False,3584.108639551686
1,6,2011-07-15,False,2898.5896007487418
1,6,2011-07-22,False,3242.401819078611
1,6,2011-07-29,False,2733.1232644341753
1,6,2011-08-05,False,3945.4247509850056
1,6,2011-08-12,False,3314.2147035248445
1,6,2011-08-19,False,1372.3536731087468
1,6,2011-08-26,False,2264.2130097168365
1,7,2011-07-01,False,24303.92078378289
1,7,2011-07-08,False,24457.142487722962
1,7,2011-07-15,False,21985.617800193537
1,7,2011-07-22,False,20223.123764941283
1,7,2011-07-29,False,19696.11028578009
1,7,2011-08-05,False,21758.376310953627
1,7,2011-08-12,False,20343.01684684992
1,7,2011-08-19,False,19788.615504595615
1,7,2011-08-26,False,18206.62680334422
1,8,2011-07-01,False,35287.97811968318
1,8,2011-07-08,False,33809.63556783701
1,8,2011-07-15,False,32906.16356597325
1,8,2011-07-22,False,33232.541275760006
1,8,2011-07-29,False,33542.08540352803
1,8,2011-08-05,False,34332.812390537314
1,8,2011-08-12,False,31967.601244098816
1,8,2011-08-19,False,31225.076584600803
1,8,2011-08-26,False,31420.258333839785
1,9,2011-07-01,False,23705.233177010887
1,9,2011-07-08,False,26387.221517960585
1,9,2011-07-15,False,19141.66240051067
1,9,2011-07-22,False,19512.62727702489
1,9,2011-07-29,False,19068.24595113586
1,9,2011-08-05,False,17280.0513925923
1,9,2011-08-12,False,15867.396223341595
1,9,2011-08-19,False,24121.72676436293
1,9,2011-08-26,False,23075.293902818506
1,10,2011-07-01,False,32898.50601068637
1,10,2011-07-08,False,32604.887348479908
1,10,2011-07-15,False,32032.323615551777
1,10,2011-07-22,False,32799.13240485158
1,10,2011-07-29,False,31372.66782812154
1,10,2011-08-05,False,34116.89445850052
1,10,2011-08-12,False,32766.065327161774
1,10,2011-08-19,False,33462.22505827327
1,10,2011-08-26,False,33240.231693396665
1,11,2011-07-01,False,27878.358540482535
1,11,2011-07-08,False,29178.351256406582
1,11,2011-07-15,False,27958.236951186504
1,11,2011-07-22,False,29679.29795254366
1,11,2011-07-29,False,26935.257664067853
1,11,2011-08-05,False,38235.564281294304
1,11,2011-08-12,False,32295.46171181574
1,11,2011-08-19,False,30877.82173243509
1,11,2011-08-26,False,24739.228818450305
1,12,2011-07-01,False,11214.351548657309
1,12,2011-07-08,False,11932.242159342182
1,12,2011-07-15,False,11576.331075205257
1,12,2011-07-22,False,12486.575109578924
1,12,2011-07-29,False,12448.477439426373
1,12,2011-08-05,False,13838.65454041052
1,12,2011-08-12,False,13867.054952170256
1,12,2011-08-19,False,11178.369505968432
1,12,2011-08-26,False,10924.94840615827
1,13,2011-07-01,False,41245.92326404339
1,13,2011-07-08,False,39330.2955655984
1,13,2011-07-15,False,39841.23274716151
1,13,2011-07-22,False,38718.72627917396
1,13,2011-07-29,False,38365.90813701878
1,13,2011-08-05,False,40704.754949182025
1,13,2011-08-12,False,37383.93793621076
1,13,2011-08-19,False,40322.36034450935
1,13,2011-08-26,False,41153.97379868942
1,14,2011-07-01,False,14087.871633374962
1,14,2011-07-08,False,14556.666303056496
1,14,2011-07-15,False,13530.47565279567
1,14,2011-07-22,False,12911.867622499558
1,14,2011-07-29,False,12873.671266682999
1,14,2011-08-05,False,15205.61969837291
1,14,2011-08-12,False,13911.74090574598
1,14,2011-08-19,False,14694.967961448703
1,14,2011-08-26,False,12558.395120725574
1,16,2011-07-01,False,30273.082617492484
1,16,2011-07-08,False,27967.763675469974
1,16,2011-07-15,False,29280.071148042636
1,16,2011-07-22,False,26599.703100991504
1,16,2011-07-29,False,21735.99896543992
1,16,2011-08-05,False,24568.867435570875
1,16,2011-08-12,False,22435.74955335406
1,16,2011-08-19,False,19634.32525525994
1,16,2011-08-26,False,17678.09444019019
1,17,2011-07-01,False,8808.837675675912
1,17,2011-07-08,False,8101.356811063992
1,17,2011-07-15,False,8342.409807055186
1,17,2011-07-22,False,8485.678378814993
1,17,2011-07-29,False,8398.559790708985
1,17,2011-08-05,False,9180.889167391158
1,17,2011-08-12,False,8414.701475359894
1,17,2011-08-19,False,9616.492296544298
1,17,2011-08-26,False,9296.589484508078
1,18,2011-07-01,False,-254.72350054591246
1,18,2011-07-15,False,-263.0759845599141
1,18,2011-08-26,False,-240.44288629062524
1,19,2011-07-01,False,867.7910846377443
1,19,2011-07-08,False,972.0577764470316
1,19,2011-07-15,False,987.8903364769602
1,19,2011-07-22,False,1075.7803153009108
1,19,2011-07-29,False,1112.7172724454385
1,19,2011-08-05,False,1123.7152993580048
1,19,2011-08-12,False,1175.1461558882102
1,19,2011-08-19,False,1232.7142667270919
1,19,2011-08-26,False,1181.8168529749337
1,20,2011-07-01,False,5243.7485249254605
1,20,2011-07-08,False,4967.974001353745
1,20,2011-07-15,False,4478.469500933563
1,20,2011-07-22,False,4281.849647801624
1,20,2011-07-29,False,4170.738833668664
1,20,2011-08-05,False,4534.809982399362
1,20,2011-08-12,False,4139.956894400086
1,20,2011-08-19,False,3907.0384192448323
1,20,2011-08-26,False,3509.067432452946
1,21,2011-07-01,False,7388.386672911595
1,21,2011-07-08,False,7405.883386805083
1,21,2011-07-15,False,7565.24692769245
1,21,2011-07-22,False,6662.767944817094
1,21,2011-07-29,False,6976.057535586076
1,21,2011-08-05,False,6917.750223457709
1,21,2011-08-12,False,6499.312168738933
1,21,2011-08-19,False,6317.390360387403
1,21,2011-08-26,False,6775.335739042971
1,22,2011-07-01,False,6814.602564691157
1,22,2011-07-08,False,6568.431037400702
1,22,2011-07-15,False,7005.647032040315
1,22,2011-07-22,False,6605.473885390411
1,22,2011-07-29,False,7238.801284449464
1,22,2011-08-05,False,7812.540697446848
1,22,2011-08-12,False,7604.313590862641
1,22,2011-08-19,False,8894.834002118207
1,22,2011-08-26,False,7286.261541438433
1,23,2011-07-01,False,22054.38983746375
1,23,2011-07-08,False,21886.3379842922
1,23,2011-07-15,False,18915.277380622705
1,23,2011-07-22,False,20284.1679931126
1,23,2011-07-29,False,19931.86795486651
1,23,2011-08-05,False,21519.86279512536
1,23,2011-08-12,False,21355.562463250724
1,23,2011-08-19,False,25003.764631909682
1,23,2011-08-26,False,27323.26266338794
1,24,2011-07-01,False,3694.3929044255838
1,24,2011-07-08,False,4179.780182248758
1,24,2011-07-15,False,4168.281119025973
1,24,2011-07-22,False,5467.7162075726865
1,24,2011-07-29,False,7151.579197084726
1,24,2011-08-05,False,9378.413571545118
1,24,2011-08-12,False,11014.707078087105
1,24,2011-08-19,False,16874.99955361705
1,24,2011-08-26,False,15916.331125333285
1,25,2011-07-01,False,9012.382492090273
1,25,2011-07-08,False,8294.839361903421
1,25,2011-07-15,False,8049.6013249533025
1,25,2011-07-22,False,8127.859863375477
1,25,2011-07-29,False,8371.602361008223
1,25,2011-08-05,False,8486.067805438
1,25,2011-08-12,False,8383.440379419062
1,25,2011-08-19,False,8849.303245994892
1,25,2011-08-26,False,8603.450765245292
1,26,2011-07-01,False,4295.846056973627
1,26,2011-07-08,False,4474.824949390786
1,26,2011-07-15,False,4467.523377381331
1,26,2011-07-22,False,4364.053006860493
1,26,2011-07-29,False,4240.145850500623
1,26,2011-08-05,False,4889.761407930935
1,26,2011-08-12,False,4631.908044760647
1,26,2011-08-19,False,5178.1562388325765
1,26,2011-08-26,False,4621.976698395862
1,27,2011-07-01,False,796.7287641882848
1,27,2011-07-08,False,687.1111540041583
1,27,2011-07-15,False,787.6327584935478
1,27,2011-07-22,False,728.4122573144977
1,27,2011-07-29,False,849.6264279183068
1,27,2011-08-05,False,1030.029945335247
1,27,2011-08-12,False,1030.949125211291
1,27,2011-08-19,False,1467.299443298585
1,27,2011-08-26,False,1801.1743882574208
1,28,2011-07-01,False,259.9078343104701
1,28,2011-07-08,False,255.2778692845967
1,28,2011-07-15,False,264.02388332502585
1,28,2011-07-22,False,364.40000866473554
1,28,2011-07-29,False,270.0163818467189
1,28,2011-08-05,False,235.65362993707083
1,28,2011-08-12,False,271.61809861384233
1,28,2011-08-19,False,244.42865473734116
1,28,2011-08-26,False,267.7960499769905
1,29,2011-07-01,False,4518.994580401739
1,29,2011-07-08,False,4430.349024074085
1,29,2011-07-15,False,4284.369925434576
1,29,2011-07-22,False,4141.980827890386
1,29,2011-07-29,False,4285.191218807062
1,29,2011-08-05,False,4996.325390212694
1,29,2011-08-12,False,4748.693158368978
1,29,2011-08-19,False,4922.367532795228
1,29,2011-08-26,False,5118.080021631487
1,30,2011-07-01,False,3888.483869563445
1,30,2011-07-08,False,3478.794352779811
1,30,2011-07-15,False,3731.480267364596
1,30,2011-07-22,False,3766.368621721346
1,30,2011-07-29,False,3660.2852552834142
1,30,2011-08-05,False,4087.082405928179
1,30,2011-08-12,False,3757.4079076714756
1,30,2011-08-19,False,4428.250521963992
1,30,2011-08-26,False,4257.075926232739
1,31,2011-07-01,False,1960.218391542715
1,31,2011-07-08,False,2101.2153986727126
1,31,2011-07-15,False,1550.765060477711
1,31,2011-07-22,False,2200.151000680292
1,31,2011-07-29,False,2723.3799156899113
1,31,2011-08-05,False,3962.0148232296433
1,31,2011-08-12,False,4931.91353182682
1,31,2011-08-19,False,8452.111812142302
1,31,2011-08-26,False,10497.959822054258
1,32,2011-07-01,False,6354.0408741422125
1,32,2011-07-08,False,6688.694854040643
1,32,2011-07-15,False,5435.110045480787
1,32,2011-07-22,False,5997.974302682107
1,32,2011-07-29,False,6235.710634672794
1,32,2011-08-05,False,6246.045156314283
1,32,2011-08-12,False,5553.965297892935
1,32,2011-08-19,False,5620.526641235467
1,32,2011-08-26,False,5663.804695812532
1,33,2011-07-01,False,3736.9273066825513
1,33,2011-07-08,False,4047.8558620530926
1,33,2011-07-15,False,3895.0879902317934
1,33,2011-07-22,False,4727.447515875548
1,33,2011-07-29,False,5596.4604126964505
1,33,2011-08-05,False,7819.187470737127
1,33,2011-08-12,False,8800.366005086787
1,33,2011-08-19,False,13248.044991441519
1,33,2011-08-26,False,12632.213737627473
1,34,2011-07-01,False,9617.54008691919
1,34,2011-07-08,False,8858.453781814529
1,34,2011-07-15,False,8329.397850429388
1,34,2011-07-22,False,8704.855651786766
1,34,2011-07-29,False,7799.934867495421
1,34,2011-08-05,False,8589.674061482521
1,34,2011-08-12,False,8122.388527822431
1,34,2011-08-19,False,8633.067994591063
1,34,2011-08-26,False,8988.977409779774
1,35,2011-07-01,False,2987.6218469661367
1,35,2011-07-08,False,2633.947622797245
1,35,2011-07-15,False,2631.484419935074
1,35,2011-07-22,False,2420.041684935259
1,35,2011-07-29,False,2311.0773510437107
1,35,2011-08-05,False,2375.4488413329495
1,35,2011-08-12,False,2114.336368637724
1,35,2011-08-19,False,2272.1936913873037
1,35,2011-08-26,False,2303.2785179858297
1,36,2011-07-01,False,2860.954381325641
1,36,2011-07-08,False,2140.597824603234
1,36,2011-07-15,False,1782.849619394229
1,36,2011-07-22,False,1734.0474251439616
1,36,2011-07-29,False,1430.7881815176977
1,36,2011-08-05,False,1347.7515640036606
1,36,2011-08-12,False,863.0189533987748
1,36,2011-08-19,False,488.4906176569663
1,36,2011-08-26,False,464.4066384207569
1,37,2011-07-01,False,2939.0596550176233
1,37,2011-07-08,False,2938.017441261585
1,37,2011-07-15,False,2849.2116786329098
1,37,2011-07-22,False,2724.5369196220963
1,37,2011-07-29,False,2677.558383475636
1,37,2011-08-05,False,2813.332363297839
1,37,2011-08-12,False,2712.5389159225706
1,37,2011-08-19,False,3058.8289973938336
1,37,2011-08-26,False,2734.253386006105
1,38,2011-07-01,False,83661.99444069999
1,38,2011-07-08,False,66134.7457754119
1,38,2011-07-15,False,62373.70715869503
1,38,2011-07-22,False,50937.00663177954
1,38,2011-07-29,False,60707.64289866673
1,38,2011-08-05,False,78120.16186087119
1,38,2011-08-12,False,61830.569199430814
1,38,2011-08-19,False,49708.15290564584
1,38,2011-08-26,False,60440.27097704547
1,40,2011-07-01,False,56251.52383131845
