PID,Sale_Price
527403040,151802.24369731048
903454090,131136.93325925336
528253010,220340.15553034455
527183060,206229.36750837165
907135180,139358.30778406138
906380110,227051.13508749197
907192020,183409.918293733
902402150,101206.98752619869
909276170,189530.10120332983
906412010,344220.20053483424
905452140,140995.37160153326
531376030,182055.2405694511
534277070,120772.87132864304
910202060,106126.4372306481
906226080,143754.05072056022
903231090,135084.98619802884
527359010,178997.09837399266
923228370,86063.47535299414
906402060,264181.91938452725
903426010,125492.10543097241
905200350,155519.67258739748
535353130,117111.68404024285
907285040,261854.2157469209
923252080,127174.36627494969
909250160,93056.61930889242
907135230,153102.3207358657
907131120,208238.17858151623
532476050,252702.75794476844
905104110,136437.61773200182
528104080,427459.84333752666
528181070,218376.56465680548
907285020,239864.9296854153
534129370,164007.0664093199
907401080,207891.7790357929
528348030,275964.62796785386
905475500,83169.30646369117
903453080,190158.17047156734
903232090,150338.3765103721
531363080,144053.43226323434
528174030,202980.74148257595
534129380,140621.83619045487
528431020,256861.21937740492
532376040,128460.2781878162
903201020,140946.75726693124
905105170,123208.8446502754
533210010,168882.75922625532
902201130,112762.48541106557
532378220,122981.77841168026
902405120,112851.4312591995
907414060,188063.28625184137
528222020,177608.35864099525
923203190,176773.8249259125
903233080,148152.77258925125
531450120,189740.93891817413
907181090,196899.5095972229
528166150,343252.8245329915
905480160,105885.47014977245
534475170,167042.5205783755
914478045,148561.03258661504
531371070,198389.70728452603
527165170,178242.91195094225
905202230,196421.61156759845
909425180,202682.5256798314
528315110,340540.81758264336
907192130,220770.60689231468
526355190,267731.2937868519
909176080,161735.07945774606
535353180,220709.13272327193
535300040,131601.7938270405
905200160,108048.6427261397
528458060,218017.5327268552
907254050,209052.57763023127
527163040,176255.9570500835
531452260,177218.102238664
528222040,195502.73042342713
923225360,96165.70576079279
535457040,132171.06516496863
904100170,136670.2686632927
528218060,168318.77520782335
908188150,137131.33724907404
534252110,128197.18973913562
909281030,126003.72095229979
527354050,181865.3984006775
909275020,146790.36938597547
907414070,181230.45981787163
924151040,271730.01872868504
903452025,94126.58218755368
528280130,197161.95006917708
528181030,191574.94163728814
533221030,178187.00027135343
533208070,164557.35580410034
902207120,96397.69359616196
533205110,213232.2506460812
533212110,151897.3443830703
923276250,190906.8231147201
527183030,192601.59527524823
906402200,324967.6178208675
527106140,192452.59655103445
535383070,108485.7928227153
528174040,197321.11798393918
903481130,90832.34985082906
528106010,349803.1351460335
533223100,142946.54572819834
528188090,160603.28316584206
526353030,229953.02120309984
911103060,125328.5484570896
533251120,165819.28274990318
533254100,183094.08310258188
909426090,171548.32333107587
904352190,127283.16452484766
910226040,147761.71423915355
908130020,140718.2244430863
528458130,307037.1149308733
907251100,256559.79477269537
528429050,236242.39789081892
531450030,186745.5770125057
535152070,148259.1389772126
535402010,166043.90901225538
533212020,155219.96660985172
528102100,299195.0023611216
532376070,134917.55034805476
902305090,89572.62787947616
909425085,274683.7812517199
534177180,237206.60571592508
526351100,160306.96618279477
528150090,353780.6719252375
528348010,238026.60910808266
903430060,131471.37602578575
534402060,144382.86523753256
533206060,169594.38019461112
907285010,226027.75246185093
907265100,213649.32656081443
535327230,112945.30761249083
535103050,211357.37309721857
528488140,203683.01023641048
905352180,239144.62285046407
528178070,376094.53191174415
531479020,73788.73960731599
907201280,133814.21988634494
902103090,129982.86474523664
527180040,194820.7793297321
902128075,110638.11003180449
907290240,143526.8613900493
528235190,183551.7405755611
527455100,146410.37178468908
533130020,235767.40157299695
903476090,119850.61234535316
533212010,151205.62998279318
528292030,276079.1150084821
535353240,159428.1088623209
535475010,144807.76246347916
908127120,121984.58555596918
923226320,81292.44186828996
909452050,224265.6157233657
905427030,293528.5568158029
923225510,130017.68351913957
902302150,127003.48420931972
528222010,277763.9009385925
902106040,166513.77533542243
903236040,106088.33037212379
527455240,119574.70225191125
905227050,131502.34563967108
906380180,192930.3954583876
923228390,81328.74630347015
527365010,252554.41539666764
535376060,137176.25646109774
528429080,268910.16622746474
905107300,157988.38923408077
909475020,237455.08753431297
527403310,148593.1668394093
528228340,185926.86618123343
903231060,44657.33411399042
534202160,148385.4919652043
907192150,187047.1161287674
527163080,162104.28340143472
528228430,204249.72787847166
914467050,207470.85294889254
909175080,46907.23548903865
902206040,124813.99412127498
916477060,271777.44841550913
911204100,75803.17849198832
528480150,191563.03278454288
909254090,163200.1677727388
905228050,40411.51956950392
907425010,146226.8314836211
906201021,157011.87050088472
902207110,81471.74156688603
911370520,273240.66701897193
534427140,147169.3153510687
528431030,212018.4932053283
904302030,156652.8838499314
923201020,141668.71163938264
905103110,127721.18640824902
907285050,185827.301918678
905475150,131271.05611975802
528427070,235865.45846002994
534178010,138669.00243944305
908154195,224408.61765492786
909281130,251209.1401395607
534175010,141349.83694802158
528174050,193096.93059787745
910200040,126031.861609354
905477010,101455.62032105804
535154050,126372.54183842456
923275140,123595.87256546304
905475160,127202.57110931809
528382020,296222.089651249
533213140,171771.22332327225
906392090,259172.06419847588
906340090,367493.8560346132
527453070,132731.17172622957
903236010,124903.02963371694
534431020,136347.05870162474
534250410,196835.38288603636
916253320,227204.62193528464
923203100,190042.22094531363
528221010,183000.74053978184
527110020,165345.44770890783
527454130,148549.53792950563
902206270,127294.08294708347
535454050,91156.68761824649
527107130,178686.8710488744
532376180,120280.47700984811
913350030,208420.9532264646
534276290,108180.70410821706
532354070,134636.81773262526
535154130,149369.4246241137
909427200,151605.29133881006
534252060,135041.349218658
527451550,115102.22139198653
923275200,128933.75565989062
906225210,159436.18207741764
527161010,181895.52965712253
907405030,227693.03383184833
535327140,102874.04540883658
916475100,312534.00717426254
905402070,110807.80724456054
527302175,164956.6374749261
903202170,142534.11294906714
906426090,153119.4201484122
910202100,119003.9322328642
909451180,126057.13615954724
905100060,132024.09665193484
527355280,195031.5934662846
909275110,173344.29010397635
527302020,185942.00473374044
534250400,181506.3814405546
903235020,91461.50550595556
528222030,186872.42300958998
528477050,337302.7890383501
533208020,209115.8314314766
531452180,187715.79122480756
909428180,190079.27356242167
907262020,197342.3156650838
535300120,170095.26624526636
907275090,216726.8468492559
903458110,103474.89046802142
532376160,135495.90408691668
528363050,330086.2239999425
528458040,233349.44238724178
527208010,344038.7497822196
907185050,202728.86899394798
527356050,143341.06188265292
923203110,166280.261891831
905105040,115253.26602644865
534475185,155519.43985566968
907194160,209917.16308888549
909254140,85277.75419396278
902401130,145229.62105589206
905108120,146403.1685333125
908275300,136941.5440093949
533221100,178324.6428254254
533236060,191828.37018879427
532377140,126779.98435824308
527164060,173416.76827970005
902301130,113872.75669186137
528315090,346731.5695268059
923225050,137315.52180355243
902128020,98765.28076235873
528280230,224676.68959708378
527358200,153346.11475863788
907187080,194692.87859360204
905427010,202799.69936481945
905325020,246788.94993298015
909254070,180438.88784890706
905351045,150133.20644466477
902205090,115326.01437872047
535150280,134318.9686845987
533253160,196432.68293245972
532377130,137947.32208326622
535478070,126213.67009521466
905451050,152624.53220398666
902102100,118709.71257588333
905201090,154745.97847526905
907252020,249001.89105004855
902325160,101835.40625021422
907125040,152237.84989782295
527450030,109257.47341084499
528228360,210118.24439559082
528222050,169988.22806297697
526350040,119242.95157100131
535105030,136501.46151364574
535402330,167584.407538395
906392100,245543.78436270208
909455060,151362.82645326375
528186050,286039.77284251276
531451280,208873.13226066504
531363010,177170.611579046
528228325,191550.31292104634
535303050,148048.30874072175
923203140,164302.7183272927
528480160,203283.3996890224
528235120,187917.9347581748
923400125,128169.09272997554
907202080,132791.97321452497
906226120,141327.1019213815
907410100,186647.56098734066
533125080,267492.12691682886
527455050,151762.88366576133
535301080,117647.20411885396
905403050,112218.38982359639
528480170,229453.14669332572
535378080,126741.28723893009
528439050,226235.89593033248
917425190,218679.87814379702
905401020,224544.3164436349
905300080,141166.16534975392
923276030,139889.70323303962
535354100,135311.58584621636
528240150,187360.3614732898
916384100,239035.3075036858
903225140,123433.21814328589
527359050,122836.09948797734
535177100,146045.3195881626
905402060,141924.7197977535
528290170,187845.01080557524
534403290,224354.28669494644
528458030,233179.62500760032
906226110,118949.72675404511
535453040,132029.114205491
903475020,124279.94900616973
528120010,284198.8478081174
907130110,179963.9772788365
905107380,133357.9971729518
528390210,220539.77246275582
527402060,150567.5139165341
905226110,132052.56435133898
903231130,105499.7730150347
535178100,150642.1076320748
907125090,154016.3165914086
911226030,80476.25583141706
902477130,40581.70338392405
909282020,226992.74110731506
907280170,207834.99690032937
527166040,170501.83491516518
528458140,259560.44022700467
528120060,384319.2366379567
902301120,120323.7765704855
909254150,133608.73971037718
923230190,129500.14804128544
527163070,173725.2840471353
533206050,189986.25642252664
916403250,219299.6935018767
534428100,146533.52163468607
528275060,178518.88392507483
527425025,127212.4713787126
908103350,133511.28804748878
923400150,118770.21569512099
902404010,145762.25578615398
533206070,220818.846400028
528180110,333682.5836001757
534402140,155497.1045572581
905452050,88640.29525656784
535151160,139963.4340263942
909280030,243072.93304482222
535426130,187302.86599505105
909475050,197646.7256493642
534452060,122902.31675387766
902106070,122858.26085464812
907290260,238821.80713913828
534177230,210538.27426453555
909101180,123906.92437678365
534201250,169323.79178432186
535325400,103127.02598571908
902128100,103665.24580070384
534127270,168317.47684338517
535325280,133052.95012754627
528480060,319989.2421944896
527210030,432684.4416772338
906201030,174931.28665216934
905427070,212701.76543447524
535153150,166038.70297010127
907227090,122387.7169858749
528106020,478789.9349899257
527455250,128534.15833917921
907125120,141934.24654799895
528441090,425897.60595320945
535454160,120886.15387850832
528275110,225434.5805439895
911175360,102839.429370664
903425190,190233.32385974738
535451250,134224.45783379232
535403200,119528.7464872693
923277040,140729.46924863043
527425090,106126.04949703967
527451330,103329.29414665113
909275040,152618.49316829498
904300150,71955.52598192365
528482090,284758.78018457716
902401060,91854.4598306259
527302185,233316.36733698624
909475070,234179.01585651073
527405160,104099.67133233864
903232100,139330.50640021768
534451020,55766.585150242296
910206110,104898.07873280406
902105050,124835.8582334899
903426200,152925.09099954343
528228435,193234.58212643157
528120130,354668.62480391265
533254050,212492.326487798
908103260,120282.07380040655
905200290,167788.9020702975
532478020,292083.17184344324
907405140,203558.21277437443
906394060,192907.05692545194
902207140,96465.20272455981
533205060,249672.19526826456
535382150,75359.95242627535
909176180,129478.67831642895
531367050,228820.8806401493
905476225,140163.77324510075
535301170,152831.4255805914
535452060,137859.2821217771
924100070,162326.58478159382
905478190,107908.96040450741
903230100,106680.03078071427
528178090,385632.937069298
906392110,246200.65876921808
531382070,255707.58163543756
531375110,152332.20712519373
916382010,207886.0659535407
909101080,98198.828869395
906223180,214264.7534468233
534200030,122816.86784643243
910203090,112910.70364028616
528292020,216009.21234849482
534451080,67304.87793800108
528488100,185300.35971360237
904101040,133553.89662132665
527216010,424679.88376294816
527451410,88536.82353360443
905104080,114078.38760594763
531363030,159035.0303461951
528294060,184967.97568663507
534204120,149978.6696166128
902106010,151922.27657106039
902128150,147715.37900697958
534402170,190189.04000532534
528186110,305174.90473437204
535402180,116931.7194891254
907251090,254608.2400042041
903232030,86072.44177988866
909175050,188663.40095248778
904351280,127229.77998287223
908127100,136244.01839388942
531382090,177402.15878631573
908102020,120695.69974200765
903231080,114808.05883072909
910207110,103882.27256802605
535383100,96959.86911816985
916382120,302958.60237492167
535454060,93655.32326876932
533217050,159138.24176826654
902406020,110698.45396143134
533251130,200571.36130433108
532353050,133181.8596429962
906204180,230089.03377133815
527452070,141426.40179361426
907252190,254385.93162952777
909251040,140075.84763163442
535327200,132546.0303574061
906230030,268081.99814919103
908188120,133766.35035032974
535379100,138592.7713343679
903430050,83309.35740274112
923252100,127789.70234985852
903233030,124490.66544452238
528144030,275189.3928420842
907192040,217369.72173529732
907202010,149057.43332203646
916386180,216363.41156423552
535403280,152441.51757711841
526353050,221126.17327990817
527210050,336676.9375381262
903429080,177925.65225566755
528150070,469600.87220241124
527358120,158023.2054909415
916455150,305830.82410366414
916403010,182844.75803629306
907253110,239654.41567292466
527401160,128059.53665349586
907203090,120399.57983937838
906204280,267914.666412137
528360050,533691.4087739257
914460110,217396.3077720422
534127130,157255.55246131693
527356060,170872.36644392723
528186080,285502.9122825596
906475200,233278.03730434275
909278020,127450.86223677585
528231050,197321.91242698985
535380110,90729.76724220533
535175070,149211.54875562032
903228060,124960.04051128463
528170070,274611.14709077013
904301060,172079.7438437321
902207170,88600.2849915292
535325320,116286.13805318771
907275150,286859.25896729046
535175030,150142.92777874717
902105110,128251.17350671285
910204050,153069.3342921668
527146135,292950.66719731863
528235000,180997.62127753903
528275070,237622.01600936556
527353080,177454.3238392095
905478030,140301.0871367597
533352170,170439.602457985
535457010,144374.69171167753
924152030,227972.77814778234
532377050,138207.9187032593
533252020,167585.17520020696
923225300,88533.5554677281
923228220,89344.81504451747
535303030,174060.90669980238
906223210,239433.3870334742
535402070,148484.43015739115
906394020,208167.38740476413
906403060,222722.4979239497
534151120,234157.3139464055
907135040,147070.49402922072
528116010,324440.0051362863
903429010,122711.32155416819
533253070,199425.59626580577
902406030,117537.80048548104
903201080,161094.17925184662
908204160,80789.59656216341
908250040,109038.54148352073
534431130,117469.76897868556
905377020,137454.35745254112
534431070,143116.8024765062
527165130,174757.26025823088
527302090,200194.65562903532
907202100,120638.7125955903
907295020,214175.87677511855
527163010,177133.07089509213
904101170,121503.45447977752
535354070,127482.45387365384
535154060,161686.03568361746
907202240,149229.0414228311
528280180,222328.56322293187
905104240,130232.35719152931
534201240,151471.21557374785
528490040,238384.9897832488
527454200,149472.75964012372
535403030,131118.69016980677
528490080,209465.08785879173
527127150,209849.33557286492
906204140,229135.99267593646
903227090,130937.98605012613
528108140,411781.37422432384
902304040,138963.2906689449
527450080,126875.80139735497
