Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-05-04,False,18705.859320284675
1,1,2012-05-11,False,18158.17067873652
1,1,2012-05-18,False,16193.165505530189
1,1,2012-05-25,False,16168.449050070594
1,1,2012-06-01,False,17198.333813788246
1,1,2012-06-08,False,17109.11000263865
1,1,2012-06-15,False,16759.517861964057
1,1,2012-06-22,False,16577.689356448005
1,1,2012-06-29,False,16849.567148329566
1,2,2012-05-04,False,49314.08387428886
1,2,2012-05-11,False,45840.06090933448
1,2,2012-05-18,False,47228.419892851176
1,2,2012-05-25,False,46959.45987278587
1,2,2012-06-01,False,48419.25376469261
1,2,2012-06-08,False,48628.983461920085
1,2,2012-06-15,False,48448.42794329292
1,2,2012-06-22,False,46307.49534565574
1,2,2012-06-29,False,48214.94952255851
1,3,2012-05-04,False,9968.473614919925
1,3,2012-05-11,False,8982.105072129512
1,3,2012-05-18,False,9179.905594695354
1,3,2012-05-25,False,8929.205650318409
1,3,2012-06-01,False,8959.393930781627
1,3,2012-06-08,False,8764.10420345142
1,3,2012-06-15,False,8733.58305786922
1,3,2012-06-22,False,8296.538308132434
1,3,2012-06-29,False,8392.419630158687
1,4,2012-05-04,False,39055.973408148755
1,4,2012-05-11,False,35060.504473612775
1,4,2012-05-18,False,36874.3200897436
1,4,2012-05-25,False,37542.565903113355
1,4,2012-06-01,False,40744.44322435664
1,4,2012-06-08,False,37410.76395265864
1,4,2012-06-15,False,36828.508500502576
1,4,2012-06-22,False,35740.15682165431
1,4,2012-06-29,False,40287.152610705365
1,5,2012-05-04,False,19495.989858034845
1,5,2012-05-11,False,18397.426576558348
1,5,2012-05-18,False,17320.104451004263
1,5,2012-05-25,False,17792.136993411776
1,5,2012-06-01,False,21552.17170453429
1,5,2012-06-08,False,20710.816927019354
1,5,2012-06-15,False,21644.53128809094
1,5,2012-06-22,False,19973.040401521917
1,5,2012-06-29,False,20342.84079563975
1,6,2012-05-04,False,5244.481619054917
1,6,2012-05-11,False,5307.243005926255
1,6,2012-05-18,False,4430.555997068528
1,6,2012-05-25,False,4779.304516965989
1,6,2012-06-01,False,3746.688053066376
1,6,2012-06-08,False,3507.3720192261967
1,6,2012-06-15,False,3270.872680480126
1,6,2012-06-22,False,3124.517069394234
1,6,2012-06-29,False,3659.7083062478337
1,7,2012-05-04,False,16862.59026793064
1,7,2012-05-11,False,17116.527124200475
1,7,2012-05-18,False,20108.32988289417
1,7,2012-05-25,False,27611.199393067967
1,7,2012-06-01,False,38484.489140782964
1,7,2012-06-08,False,28749.641116891515
1,7,2012-06-15,False,27738.88260057987
1,7,2012-06-22,False,24881.31834009708
1,7,2012-06-29,False,23436.8605673653
1,8,2012-05-04,False,38385.42302593053
1,8,2012-05-11,False,35447.9074262029
1,8,2012-05-18,False,36527.89223131002
1,8,2012-05-25,False,36785.093365514884
1,8,2012-06-01,False,37850.917830789695
1,8,2012-06-08,False,36401.7386630422
1,8,2012-06-15,False,35920.971914137015
1,8,2012-06-22,False,34975.66662629903
1,8,2012-06-29,False,37666.76295455755
1,9,2012-05-04,False,28649.844787490852
1,9,2012-05-11,False,26277.05057228852
1,9,2012-05-18,False,26939.16408718873
1,9,2012-05-25,False,30775.08218468476
1,9,2012-06-01,False,35760.79380978394
1,9,2012-06-08,False,29911.14978588868
1,9,2012-06-15,False,29330.726714027413
1,9,2012-06-22,False,28150.971193206795
1,9,2012-06-29,False,26469.74609459687
1,10,2012-05-04,False,33116.721177047024
1,10,2012-05-11,False,30842.455650156273
1,10,2012-05-18,False,32216.42824787451
1,10,2012-05-25,False,33833.57580586327
1,10,2012-06-01,False,35868.687063595185
1,10,2012-06-08,False,33953.60963225914
1,10,2012-06-15,False,34816.02681235028
1,10,2012-06-22,False,33817.29021762861
1,10,2012-06-29,False,33789.193577950726
1,11,2012-05-04,False,27332.917670313745
1,11,2012-05-11,False,25605.236610476404
1,11,2012-05-18,False,24545.93630129519
1,11,2012-05-25,False,29464.76736790362
1,11,2012-06-01,False,39153.87928873721
1,11,2012-06-08,False,36952.206934992704
1,11,2012-06-15,False,36970.34276062671
1,11,2012-06-22,False,37524.53773886386
1,11,2012-06-29,False,31591.785985533625
1,12,2012-05-04,False,12481.07358823295
1,12,2012-05-11,False,11025.83569748278
1,12,2012-05-18,False,13496.293818186477
1,12,2012-05-25,False,12180.98392875071
1,12,2012-06-01,False,13350.88332716699
1,12,2012-06-08,False,11876.207124065117
1,12,2012-06-15,False,11387.386531572298
1,12,2012-06-22,False,10833.164469610409
1,12,2012-06-29,False,11126.022530715421
1,13,2012-05-04,False,40572.46833101935
1,13,2012-05-11,False,36215.53779761023
1,13,2012-05-18,False,39006.525907198855
1,13,2012-05-25,False,37735.53313032813
1,13,2012-06-01,False,41940.99650541968
1,13,2012-06-08,False,40227.003656069704
1,13,2012-06-15,False,39247.264544169375
1,13,2012-06-22,False,37944.52683798499
1,13,2012-06-29,False,41081.235764185854
1,14,2012-05-04,False,15532.525140565967
1,14,2012-05-11,False,14963.193832916355
1,14,2012-05-18,False,13645.511609834766
1,14,2012-05-25,False,13998.743649286365
1,14,2012-06-01,False,14031.149657053089
1,14,2012-06-08,False,13789.238474172687
1,14,2012-06-15,False,14092.802705568409
1,14,2012-06-22,False,12975.906206649875
1,14,2012-06-29,False,13888.22754029665
1,16,2012-05-04,False,47346.242448210265
1,16,2012-05-11,False,42751.47636067822
1,16,2012-05-18,False,38620.84078443005
1,16,2012-05-25,False,45798.43040597394
1,16,2012-06-01,False,49809.313556074645
1,16,2012-06-08,False,35942.34452855542
1,16,2012-06-15,False,38185.19196832135
1,16,2012-06-22,False,34143.425812124755
1,16,2012-06-29,False,32941.25469243481
1,17,2012-05-04,False,8848.379783856735
1,17,2012-05-11,False,8127.058531510696
1,17,2012-05-18,False,7114.7146613477325
1,17,2012-05-25,False,7099.468080508575
1,17,2012-06-01,False,7571.716100919113
1,17,2012-06-08,False,7531.175006735191
1,17,2012-06-15,False,7837.414813744888
1,17,2012-06-22,False,7122.504702556
1,17,2012-06-29,False,7686.238838541374
1,18,2012-05-04,False,369.23023537677545
1,18,2012-05-11,False,41.14330128711481
1,18,2012-05-25,False,-8.507266721308042
1,18,2012-06-01,False,-5.605550012171079
1,18,2012-06-08,False,-5.385675630152036
1,19,2012-05-04,False,777.3191372899147
1,19,2012-05-11,False,647.4454094616505
1,19,2012-05-18,False,653.5975528208347
1,19,2012-05-25,False,478.3805911389919
1,19,2012-06-01,False,491.250948682222
1,19,2012-06-08,False,555.1726159898373
1,19,2012-06-15,False,484.33449254909476
1,19,2012-06-22,False,443.73671941438636
1,19,2012-06-29,False,568.4211553482147
1,20,2012-05-04,False,4634.468813035914
1,20,2012-05-11,False,4457.69122156901
1,20,2012-05-18,False,5230.320167873331
1,20,2012-05-25,False,5365.388144109675
1,20,2012-06-01,False,6578.424319122263
1,20,2012-06-08,False,5819.614868734308
1,20,2012-06-15,False,5359.435495946833
1,20,2012-06-22,False,5058.0922769050085
1,20,2012-06-29,False,6122.371334884592
1,21,2012-05-04,False,8379.151874316129
1,21,2012-05-11,False,7619.080964577588
1,21,2012-05-18,False,7308.755200636777
1,21,2012-05-25,False,7523.591961157712
1,21,2012-06-01,False,7955.757312071713
1,21,2012-06-08,False,7855.697300208005
1,21,2012-06-15,False,7779.607904208096
1,21,2012-06-22,False,7963.775202763471
1,21,2012-06-29,False,8051.304694903287
1,22,2012-05-04,False,7132.908795544801
1,22,2012-05-11,False,6559.4787170383315
1,22,2012-05-18,False,6627.184579560457
1,22,2012-05-25,False,6415.086919018922
1,22,2012-06-01,False,6612.5498899909835
1,22,2012-06-08,False,6039.35081786841
1,22,2012-06-15,False,6520.04999465674
1,22,2012-06-22,False,6323.779788443742
1,22,2012-06-29,False,7219.921529481111
1,23,2012-05-04,False,19919.94540209081
1,23,2012-05-11,False,20695.62176031377
1,23,2012-05-18,False,20519.515360777637
1,23,2012-05-25,False,22308.37282747533
1,23,2012-06-01,False,25487.38417858388
1,23,2012-06-08,False,24182.759745066425
1,23,2012-06-15,False,26516.497682039997
1,23,2012-06-22,False,27220.78110641744
1,23,2012-06-29,False,22033.218493407032
1,24,2012-05-04,False,4131.209155803994
1,24,2012-05-11,False,3801.2074223817144
1,24,2012-05-18,False,4061.409175700024
1,24,2012-05-25,False,4386.455309635476
1,24,2012-06-01,False,4308.769250756577
1,24,2012-06-08,False,4350.936506277398
1,24,2012-06-15,False,3890.022845393494
1,24,2012-06-22,False,3725.015276080445
1,24,2012-06-29,False,3799.317157512978
1,25,2012-05-04,False,11406.621748103084
1,25,2012-05-11,False,10391.88357652563
1,25,2012-05-18,False,10292.5054000749
1,25,2012-05-25,False,10781.80925048727
1,25,2012-06-01,False,11819.825288666667
1,25,2012-06-08,False,10988.509314192714
1,25,2012-06-15,False,10800.470399035396
1,25,2012-06-22,False,10389.50235976118
1,25,2012-06-29,False,9861.825312031688
1,26,2012-05-04,False,6323.348692933143
1,26,2012-05-11,False,5433.383377114356
1,26,2012-05-18,False,5700.2632859144815
1,26,2012-05-25,False,6126.575937071861
1,26,2012-06-01,False,6203.518767872871
1,26,2012-06-08,False,5635.471421757758
1,26,2012-06-15,False,5636.747617045463
1,26,2012-06-22,False,5116.589736977638
1,26,2012-06-29,False,4772.094275513709
1,27,2012-05-04,False,1041.1858222228443
1,27,2012-05-11,False,1119.8592245499572
1,27,2012-05-18,False,969.5612133839137
1,27,2012-05-25,False,899.6008891500502
1,27,2012-06-01,False,883.4862870695039
1,27,2012-06-08,False,1003.6062215752869
1,27,2012-06-15,False,1001.8798837228647
1,27,2012-06-22,False,868.6778841707825
1,27,2012-06-29,False,844.5848678764856
1,28,2012-05-04,False,432.1612109379197
1,28,2012-05-11,False,422.69830362361915
1,28,2012-05-18,False,386.3046456710721
1,28,2012-05-25,False,348.8264240161801
1,28,2012-06-01,False,324.987287624302
1,28,2012-06-08,False,301.39502249521263
1,28,2012-06-15,False,230.18820784849174
1,28,2012-06-22,False,259.57859872144707
1,28,2012-06-29,False,249.20649959010132
1,29,2012-05-04,False,5288.039478171436
1,29,2012-05-11,False,4998.2810846453585
1,29,2012-05-18,False,3908.1773627882876
1,29,2012-05-25,False,3917.861312735645
1,29,2012-06-01,False,4225.456896889774
1,29,2012-06-08,False,4265.610303748218
1,29,2012-06-15,False,4211.384010899631
1,29,2012-06-22,False,4103.184660065738
1,29,2012-06-29,False,4387.6563542967715
1,30,2012-05-04,False,3443.7346558003956
1,30,2012-05-11,False,3198.2057987480694
1,30,2012-05-18,False,3289.7257784634166
1,30,2012-05-25,False,3274.67985260778
1,30,2012-06-01,False,3393.2592743366295
1,30,2012-06-08,False,3280.920755627685
1,30,2012-06-15,False,3318.0881507127815
1,30,2012-06-22,False,3150.3051623433166
1,30,2012-06-29,False,3211.5322298436695
1,31,2012-05-04,False,1485.7992719806844
1,31,2012-05-11,False,1751.061232248705
1,31,2012-05-18,False,1121.3041910328084
1,31,2012-05-25,False,1057.0987185634785
1,31,2012-06-01,False,1337.5526315368825
1,31,2012-06-08,False,1401.8427522577458
1,31,2012-06-15,False,995.1992129482442
1,31,2012-06-22,False,851.6872457660847
1,31,2012-06-29,False,1247.6818757452183
1,32,2012-05-04,False,10750.847989435219
1,32,2012-05-11,False,14705.756043548607
1,32,2012-05-18,False,6389.415900821708
1,32,2012-05-25,False,6568.214269752525
1,32,2012-06-01,False,6812.100108916782
1,32,2012-06-08,False,6795.081132228397
1,32,2012-06-15,False,7113.906880135559
1,32,2012-06-22,False,7679.228827471756
1,32,2012-06-29,False,6279.982980902218
1,33,2012-05-04,False,4170.292341084752
1,33,2012-05-11,False,3953.06475863007
1,33,2012-05-18,False,4142.833487363133
1,33,2012-05-25,False,4695.753352971348
1,33,2012-06-01,False,5703.39151105431
1,33,2012-06-08,False,4668.515739770207
1,33,2012-06-15,False,4476.179734320912
1,33,2012-06-22,False,4133.6519540264935
1,33,2012-06-29,False,4179.20537528542
1,34,2012-05-04,False,13808.681006132445
1,34,2012-05-11,False,14626.042123972258
1,34,2012-05-18,False,13483.548007665953
1,34,2012-05-25,False,13704.374527155242
1,34,2012-06-01,False,15361.267787157378
1,34,2012-06-08,False,14940.59445017465
1,34,2012-06-15,False,13808.672510324797
1,34,2012-06-22,False,12568.149884878478
1,34,2012-06-29,False,13025.052146612486
1,35,2012-05-04,False,3420.1173606577227
1,35,2012-05-11,False,3437.504424637825
1,35,2012-05-18,False,2862.8402547302553
1,35,2012-05-25,False,2989.97218555835
1,35,2012-06-01,False,3279.2391738953897
1,35,2012-06-08,False,2989.3744351926157
1,35,2012-06-15,False,2933.615680104763
