Store,Dept,Date,IsHoliday,Weekly_Pred
1,1,2012-09-07,True,19235.160833442405
1,1,2012-09-14,False,19935.61840780993
1,1,2012-09-21,False,19428.443585479454
1,1,2012-09-28,False,20413.742342555717
1,1,2012-10-05,False,23429.236719691948
1,1,2012-10-12,False,24877.461953246788
1,1,2012-10-19,False,26256.09225662966
1,1,2012-10-26,False,35229.16490944644
1,2,2012-09-07,True,45437.57163219581
1,2,2012-09-14,False,45975.37701933513
1,2,2012-09-21,False,44999.264898229936
1,2,2012-09-28,False,46489.98471992145
1,2,2012-10-05,False,48043.20875411163
1,2,2012-10-12,False,44265.71133988033
1,2,2012-10-19,False,44903.00650303493
1,2,2012-10-26,False,44185.15185325275
1,3,2012-09-07,True,11653.406358481552
1,3,2012-09-14,False,11167.516634584572
1,3,2012-09-21,False,9917.478416086342
1,3,2012-09-28,False,9605.09205675235
1,3,2012-10-05,False,10211.955664755013
1,3,2012-10-12,False,9625.524415851738
1,3,2012-10-19,False,9546.590953947212
1,3,2012-10-26,False,9203.460419655945
1,4,2012-09-07,True,37566.86163392721
1,4,2012-09-14,False,36228.487910420285
1,4,2012-09-21,False,35297.16664519964
1,4,2012-09-28,False,36136.65105596243
1,4,2012-10-05,False,39108.81452480017
1,4,2012-10-12,False,36535.00280967413
1,4,2012-10-19,False,36337.13958850561
1,4,2012-10-26,False,36505.1777102059
1,5,2012-09-07,True,17936.612403528205
1,5,2012-09-14,False,19561.222768680564
1,5,2012-09-21,False,19891.03208603095
1,5,2012-09-28,False,21622.57300438117
1,5,2012-10-05,False,25760.081012145987
1,5,2012-10-12,False,23169.152533189765
1,5,2012-10-19,False,25995.38427437972
1,5,2012-10-26,False,22809.401329652777
1,6,2012-09-07,True,3262.1419308148716
1,6,2012-09-14,False,3072.505268331656
1,6,2012-09-21,False,3521.657483097205
1,6,2012-09-28,False,2987.3813824616764
1,6,2012-10-05,False,3076.956563945899
1,6,2012-10-12,False,3289.8896045647953
1,6,2012-10-19,False,3812.39574002851
1,6,2012-10-26,False,3748.29525303472
1,7,2012-09-07,True,16538.772427895827
1,7,2012-09-14,False,14785.894190171522
1,7,2012-09-21,False,14679.174892762465
1,7,2012-09-28,False,14095.04330096559
1,7,2012-10-05,False,14001.21260867433
1,7,2012-10-12,False,14863.325738290114
1,7,2012-10-19,False,19380.855632165236
1,7,2012-10-26,False,18596.13307414369
1,8,2012-09-07,True,35862.52001788851
1,8,2012-09-14,False,35949.85111644503
1,8,2012-09-21,False,35165.547624852625
1,8,2012-09-28,False,37750.65043857333
1,8,2012-10-05,False,38356.96107604739
1,8,2012-10-12,False,36230.540278699365
