PID,Sale_Price
910251050,47165.37993624342
907202220,124546.32285610057
534430090,134499.60058297878
535126100,124061.39426006503
528445070,238586.86940238246
908103350,132274.47738604454
533127080,335568.4485013453
531385060,189196.36772291563
533213030,264597.5309730378
528118010,322451.41623059404
534276180,125201.81674353217
904351200,114928.28725813286
527182190,234260.93263852826
902301130,118094.66938051197
902456015,59920.593774435816
907130060,179580.74592534118
534201250,161667.47574953796
535327230,118444.38022813849
534400290,177791.8201177232
905100020,130812.20632976685
907254050,201356.42508541644
907202160,154328.00269429293
911103060,96342.33360497897
909101190,119693.6233544828
905377050,91411.00798251384
905103180,137040.39372263735
533215020,281111.6445412218
923202137,104971.42321717815
916176125,240216.30901179943
528480020,213938.35434882616
907227090,125326.05005433381
528482030,261256.20917500372
527451400,90973.17081531946
905103060,173451.0747110847
527405130,113343.30144575567
906203120,271338.2239635532
528321010,345939.38918337016
908152280,157939.06332118734
528344020,328475.48302188667
531450030,190638.3592218912
906378170,226861.9090804574
527402090,124382.65117363287
923275010,157921.5679112435
535451250,143133.0347739382
907202050,153968.17533530196
902326060,154818.83673492374
528228455,174715.22922377754
903204030,123477.97697739542
902207140,108026.75237570124
907253130,345611.71001527243
923225440,86466.47928632647
528431080,205423.3972950135
528480130,212961.4377752502
903234220,133643.58876075514
527107030,180624.99527064018
902108060,110933.81416809048
907200130,118184.48574709576
534427140,153165.67924557082
528441090,432705.4524660062
528290030,162786.28277046466
535180100,142855.02678741064
534402140,153256.08027362474
902207110,73444.86607907718
526355170,275115.52319469955
908276140,106072.44969420662
906380200,190109.68831861418
906380220,218420.8278818922
527302175,179860.060572514
907262020,192265.51486667315
902405120,111396.54587727698
535126180,177422.98251886634
528346050,312128.5735718806
923426010,129228.48038503344
528180120,336103.4877973974
535150240,106922.75287759937
535152130,124846.82932346243
535457020,155469.85360759986
528275070,231654.7981583956
907420110,166252.443094765
907202140,142934.00713915046
909275250,146499.46722008407
903427120,141140.42453598915
535350030,146362.35290388737
907201160,152997.77199602983
909276160,303985.8251578861
533221110,175226.37404368413
528120010,294097.7903789503
909455040,177688.55016865642
528106060,317513.60175968736
923202005,181458.1475393124
534252240,162155.02171086762
534276190,110612.98468890108
526302110,117219.85054733031
535376100,103094.56749149052
905477050,127830.3154699212
528181060,225047.92664920897
533253030,187505.62470962823
914476050,134997.03600076374
535105100,184022.59842771772
528186120,311496.7195646907
923276250,130767.02844927544
911104060,67949.96610661663
533254100,175627.92137130254
535403030,129127.09372678277
527405180,125068.3769577811
905427140,186433.70868281787
904100030,121239.814834431
532353130,130363.49700632783
528118030,417300.9748570413
533213010,233901.88924649684
916475100,310088.49034238956
534401190,145765.44578043622
924151040,287857.1693570425
535154080,157001.0238103869
527107040,171244.2282172547
528235090,199206.6600553929
902136110,98630.08796572624
527354100,200793.91401255757
528429130,281049.4372373014
527364030,241259.88690459836
907253110,224642.81306554077
528174020,203239.94364251927
531363020,138498.03462845547
907200290,151513.65277112214
907414030,187139.46018425573
905300010,135932.940944528
535455080,122653.90644688316
533251130,198332.28332683723
909250220,140382.942948216
528228430,194899.84147870677
528490070,208276.98118154754
532351150,128538.3711570044
527301280,147980.1827121391
907203090,118689.15580666348
535457010,144930.1002814307
528166150,338287.5928298042
905226050,154709.14273755116
534175140,145619.9827021858
528221100,174412.42972858125
909176140,151068.05803489557
527164120,202382.67742606913
531375110,161820.54793020288
535383110,102453.13407312291
535451110,143187.28689494712
903454010,132969.2425201901
910200060,144093.37999861204
528431060,247510.81434522558
909250080,120749.15806102919
527425025,123700.2592161054
528106050,468240.73105276417
916477060,274852.42790869635
527276150,114142.02677491306
905452040,147307.61754021488
907285040,249914.05609864008
533234020,214651.39023348334
535354100,138077.34837800317
923201020,136886.11580290968
527451060,101357.98010399294
531452180,205017.56426740857
528228325,193075.0366623159
902329030,179785.8442396674
908102020,117556.85635228647
903204010,131593.7678607559
908102170,150118.3255325633
527454120,133261.5200377672
535478040,128634.34836605914
906340130,345301.71027024026
527455240,110712.7674315368
923275140,111618.06384659039
527354040,222579.5923894224
907410110,225675.96894926787
535352080,110733.2375825767
528322020,365228.5822306628
533135020,250637.19670927702
528172060,246837.65145091354
